Date,Close,High,Low,Open,Volume,log_return,simple_return,rv_rolling_5d,rv_rolling_21d,rv_rolling_63d,park_daily_var,gk_daily_var,park_vol_5d,gk_vol_5d,park_vol_21d,gk_vol_21d
2015-02-06,94.83976745605467,95.7961666377625,94.49951484470525,95.5662631907009,34169300,-0.006090576474171215,-0.006072066511124463,0.1121371545276798,0.17441200575014787,,6.69848896686686e-05,7.036570665298261e-05,0.14266871318270027,0.1570883838573771,0.16268482417498287,0.16371817570738748
2015-02-09,94.53636169433594,94.9869707790015,94.30645809781868,94.47198896795516,22604700,-0.0032042689084138504,-0.0031991407176248376,0.11252062292313764,0.16181995047093878,,1.8645741104718343e-05,2.5669251827432077e-05,0.10809638455502277,0.11595352573317863,0.16093122169430393,0.16287056810692768
2015-02-10,96.0076904296875,96.13643581153868,94.91334766785542,95.06048925631224,23686500,0.01544375657672501,0.01556362767702879,0.1424871649507958,0.1687540851437454,,5.9130127888446555e-05,4.3997163732845796e-05,0.10725047622726826,0.10939028624330831,0.15975283458705708,0.1611930330242344
2015-02-11,96.3571319580078,96.57783730347734,95.93411045581772,96.11803040769291,20303600,0.0036331165787486905,0.003639724346626405,0.13875310677808914,0.1638571804911477,,1.613116171633675e-05,1.997805568465469e-05,0.09837381515886072,0.09755364956040942,0.15683757601560736,0.15934602825281208
2015-02-12,97.47911071777344,97.5158961297876,96.83538354777528,96.98251817973204,22520300,0.01157669252008072,0.011643961759411736,0.14675388772424028,0.16735019744732976,,1.7687872465702154e-05,1.4444026417169661e-05,0.09487055159179358,0.09376828833609087,0.14585570314262888,0.1453454328200603
2015-02-13,98.31592559814452,98.33431478909569,97.57103356682389,97.75496055682164,29030200,0.008547918184239554,0.008584555954699535,0.11499525455870044,0.1664110836358136,,2.190057438825355e-05,1.771251916821136e-05,0.08202543550142388,0.07835031109222097,0.1438380275900754,0.1423372352383002
2015-02-17,98.40789031982422,98.47226301539632,98.06763063403032,98.31593032844948,17675300,0.0009349628355861823,0.0009354000495871428,0.09306685041120669,0.15644579574753445,,6.1149879085575125e-06,8.139526667400393e-06,0.07808086902764175,0.07249326244681092,0.13764580690264983,0.13889770743746543
2015-02-18,98.5458526611328,98.60102726328988,98.15960939773645,98.28835481350224,15149600,0.001400962091761193,0.0014019438975898524,0.07401137713566708,0.15361732956189988,,7.26104905335249e-06,7.421564988383034e-06,0.05901203720278604,0.05841115410143241,0.13395021770100557,0.1365656635139594
2015-02-19,99.0332489013672,99.09762161047097,98.45388750333404,98.4814748049358,19828100,0.004933692126698962,0.0049458828258395204,0.07282236499870413,0.15274141714278508,,1.531898356141222e-05,9.177815183140151e-06,0.05866418631341279,0.053549330548429384,0.13059720150886778,0.1314991383121159
2015-02-20,99.69537353515624,99.75054813909634,98.65620505362322,98.9688775135152,28336700,0.006663630792078823,0.006685882177292601,0.05239097701278399,0.1531376806217253,,4.389119883931816e-05,4.01823655018407e-05,0.06900821983680679,0.06453482077183118,0.12818423198491136,0.12837288395330446
2015-02-23,99.7964859008789,99.82408020823738,99.41944789347072,99.64015323966323,17868000,0.0010136992523603202,0.0010142132191020004,0.04194557795240303,0.14243133866598706,,5.9501568371226235e-06,7.299227644499243e-06,0.06291449245180362,0.06033169315755428,0.1180979288219249,0.11827630937925353
2015-02-24,99.8700714111328,99.98962571235478,99.3642879592085,99.66775522392408,19745000,0.0007370840122257614,0.0007373557254006791,0.04257496260148107,0.1424969712250103,,1.4195711137170274e-05,1.8090926156090365e-05,0.0660719442062222,0.0643542052509955,0.11756854258878265,0.11756654382031241
2015-02-25,99.62177276611328,100.10916699730488,99.40106038451565,99.7229308536546,19472300,-0.002489312525656613,-0.002486216756543147,0.057746001275977545,0.14293761166634672,,1.8173775515442012e-05,2.47963058954748e-05,0.07011064986775868,0.07083184788782997,0.11761328436571393,0.11760826792121562
2015-02-26,100.12757110595705,100.1827527176266,99.4470587015492,99.72294571160276,22255500,0.005064341249681676,0.005077186701257119,0.05814574203552575,0.099937405727974,,1.959395586292456e-05,2.0829031248616586e-05,0.0716307324329137,0.07486235345555664,0.11479664437698796,0.11553844599245323
2015-02-27,99.6861343383789,100.1551393268428,99.52980168092304,100.09075962731784,27757600,-0.004418490561288177,-0.0044087433930760644,0.05774942679836922,0.09919217648202228,,1.4148679162180641e-05,1.3275608844157691e-05,0.06026556925100717,0.06517876517208246,0.10576874019890242,0.11212736310369133
2015-03-02,100.58734893798828,100.62413432973284,99.86085323724905,99.87924944116936,22988600,0.008999900215658361,0.009040521087418707,0.0871101398858844,0.09876757071854693,,2.0911444257661203e-05,9.710328545067573e-06,0.06622679007126259,0.06610439406534269,0.09763036259032988,0.10268309230752887
2015-03-03,100.1183853149414,100.38507423447818,99.48384936790222,100.28391612651257,20788900,-0.00467315473812892,-0.004662252539690548,0.09816895250502708,0.0948484299512548,,2.9332981682990675e-05,3.96099281078105e-05,0.0717558789135248,0.07385356195277794,0.09373866553811505,0.09858713342328619
2015-03-04,99.73214721679688,99.93446344315429,99.18957826074646,99.78732883422995,21007400,-0.003865274454154029,-0.003857813896314344,0.10124349454393747,0.09621500597559864,,2.0188770141608503e-05,2.7869383875364432e-05,0.07246007098955413,0.07489480451472749,0.08210529309391568,0.08409309258204997
2015-03-05,99.9068603515625,100.21033464313253,99.49303687476538,99.98962925658056,15381000,0.001750291002712734,0.001751823656075846,0.09370988793771325,0.09318603301234173,,1.86125740953222e-05,2.5537593988040872e-05,0.07211796063897027,0.0764626922450827,0.07881431467892135,0.08061013584406682
2015-03-06,98.77572631835938,99.97122010549694,98.52742665154912,99.77810204025388,30990400,-0.011386465953033005,-0.011321885496379025,0.12132762177023157,0.1044926270014617,,7.632817752884108e-05,6.643200044935991e-05,0.09129538303990926,0.09233431346075208,0.08061932370240286,0.08045012272869205
2015-03-09,99.0608367919922,99.30912952398342,98.57344241786556,98.9780678705957,26237100,0.0028822849177272893,0.00288644269457361,0.0908565667218219,0.10181212758866495,,1.9941128732049635e-05,2.737436866876932e-05,0.09102715562903703,0.09703552475512764,0.07978300131341862,0.08034271834440096
2015-03-10,97.22158813476562,98.38030367887342,97.22158813476562,98.35270936678948,34234500,-0.018741387491472385,-0.018566859687331627,0.14523097874323684,0.12164088189079578,,5.062817395398619e-05,1.8498377086566113e-05,0.09674306565522463,0.09138857091032922,0.07854327921598873,0.07637109686373991
2015-03-11,96.6605987548828,97.48825250682462,96.6238133641192,97.36869823281889,25459700,-0.005786926116731308,-0.005770214112375993,0.14419514606192113,0.12313391524253971,,2.861172653575906e-05,1.908471235921939e-05,0.09891277852045352,0.08893325277205688,0.07930093653402372,0.07585202675309467
2015-03-12,97.29515075683594,97.4054999315059,96.5226714536608,96.58704414425064,21473200,0.006543289049777485,0.00656474313346922,0.16366269653503315,0.11351656020560456,,2.9898637823425004e-05,2.0837094544038096e-05,0.10174750791313109,0.0875911997671046,0.07705751523630254,0.07399735895480662
2015-03-13,96.87215423583984,97.5894591888923,96.26521252614856,97.20321590152578,42021100,-0.004357038278763439,-0.004347560157990427,0.1545417193298399,0.11422919160936668,,6.732452238274122e-05,8.883529676262172e-05,0.09949256830120147,0.09381548065660175,0.08094554331394566,0.07938448226966088
2015-03-16,98.12281036376952,98.15959576546518,97.12963258237863,97.2307906830172,25674100,0.01282774947746366,0.01291037799040673,0.19328040577700045,0.11586225137134727,,4.013002360699976e-05,2.3414630044415623e-05,0.10448105784718456,0.09274574698692005,0.0825922925949233,0.08005962321138574
2015-03-17,98.27914428710938,98.43547697303563,97.62621923168416,97.856122716669,19603800,0.0015919796382420294,0.0015932475105460142,0.12269723808864695,0.11207702444234653,,2.4579196728317525e-05,2.688624540645657e-05,0.09799705606135842,0.09499748495346742,0.08278665510917922,0.08074421331345051
2015-03-18,99.24474334716795,99.6953592685252,97.50667341078488,98.0124639281866,40622200,0.009777113680472216,0.009825065806817745,0.10803486006719955,0.11709724064918399,,0.00017772736193246596,0.00018607897160135525,0.13083902713138407,0.13206450247242035,0.09440857351137709,0.09303172213183766
2015-03-19,99.39189910888672,99.66777914448542,99.19878097913788,99.345915594904,31314000,0.0014816580346938917,0.001482756232277227,0.11024947078964824,0.11710623733284357,,8.024073786664009e-06,1.104100612140142e-05,0.12655580979644632,0.13018183420426613,0.09445705399414503,0.09326486271051748
2015-03-20,100.03524780273438,100.53298230937833,100.01681631681464,100.21037856402602,31761400,0.006451989466778642,0.006472848387199637,0.07938337492973843,0.11796069981905324,,9.556762031435235e-06,1.2066594455145259e-05,0.11447653852003246,0.11435981532203615,0.09409032038893855,0.0934505214949373
2015-03-23,99.84168243408205,100.25645766053404,99.804812431161,99.97994318697738,17268500,-0.001936846127607692,-0.0019349716515325577,0.07334398137856667,0.1160259444475772,,7.3526657886582716e-06,9.453198247584433e-06,0.10701821825037111,0.11124078028281681,0.0917307254647274,0.09145627348971015
2015-03-24,99.4822006225586,100.29331952429392,99.46376913871087,99.83245507353293,22445300,-0.0036070158353907126,-0.0036005183682755737,0.08929699211235423,0.11665473044630277,,2.4880589821075345e-05,2.97201765153028e-05,0.10708916494846273,0.11188092476296294,0.09296069701810879,0.09291556030651865
2015-03-25,97.20553588867188,99.73107128591946,97.16866588617208,99.63889979578693,41581400,-0.023151076514891622,-0.022885146484892482,0.17931019388733,0.14114505697375387,,0.00024435936366237076,0.000102602650644198,0.12176346798833491,0.09115994048689943,0.10678789734981688,0.0982213929901811
2015-03-26,96.87370300292967,97.42673891946713,96.08101561074052,96.40361930936793,47846300,-0.003419564204727374,-0.003413724153758513,0.172868753336169,0.1412815606021736,,6.977556220854514e-05,8.75889959582857e-05,0.13393512292527704,0.11030935335389296,0.10964887806408355,0.1019850691115387
2015-03-27,97.2608413696289,97.49127362053824,96.70780537389336,96.85528538994777,33878400,0.0039883564373777445,0.003996320515254004,0.16307506231489616,0.14071579808560344,,2.3481601780783948e-05,2.580778403520553e-05,0.13652995669953258,0.11340506775355787,0.10986140455922898,0.10227756036943976
2015-03-30,98.3761215209961,98.45907374056236,97.8507363670443,97.8507363670443,30570200,0.011401651475732282,0.011466898040997764,0.20435092791486195,0.1469496979759595,,1.3854227348914375e-05,8.129114443559795e-06,0.1377247536901524,0.11311045737890998,0.10984532211235662,0.10197520003568132
2015-03-31,97.33455657958984,98.30237459973034,97.30690584168282,98.09959314543558,30488100,-0.010644026020414978,-0.010587578828099575,0.21173322990479768,0.14648479588373708,,3.736443294596173e-05,2.8120034021119508e-05,0.1399903334966648,0.11275339634245779,0.11074037499587487,0.10305269471503326
2015-04-01,96.82763671875,97.35302198078608,96.2008607015636,97.33458346226726,32970500,-0.005221624292632439,-0.005208015309807634,0.13635550492246373,0.14664364808752176,,5.112196922558288e-05,6.033652852716479e-05,0.09928811002780401,0.102874271963698,0.11191469297968919,0.1042524680430257
2015-04-02,96.89215850830078,97.20554300413797,96.57876698022916,96.9198092541412,19164200,0.0006661352481922713,0.0006663571655496359,0.13444259612945572,0.1465984804829659,,1.5092635935743332e-05,2.08913853509838e-05,0.08427401324693222,0.0849797402764499,0.11164114337585276,0.10385008960405151
2015-04-06,97.68486785888672,97.9521631498714,96.17322543703,96.32070549076666,24451100,0.008148071240640454,0.008181357116923138,0.14497351316504326,0.14995424903448412,0.14952431866660446,0.00012115899479527421,9.156149758597747e-05,0.10965878859751468,0.10264279526791828,0.11702265568114209,0.10759706294292966
2015-04-07,97.5189208984375,98.34847128661092,97.5189208984375,97.62952386633611,19379400,-0.0017002436426326953,-0.0016987990472479009,0.11082858837332604,0.14523852343627713,0.14634772475373364,2.5878612762110348e-05,3.5379032032139834e-05,0.11238807295037802,0.10912808651706592,0.11440676188698974,0.10585127459288397
2015-04-08,98.29315185546876,98.43141257233069,97.54655382953943,97.5557660536933,25866900,0.007907939289766828,0.00793928962603685,0.09402125547387997,0.1477821823480981,0.1441485295154047,2.9411274211834534e-05,1.8868369729812938e-05,0.11059041432827477,0.10697034816524799,0.11490234510759031,0.10536802335467174
2015-04-09,98.91072845458984,98.9475984553696,97.91526656247106,98.24708250502158,23114700,0.0062633515840319395,0.006283007386203021,0.07138160112058414,0.13329119827528538,0.14256330019801147,3.967286710660159e-05,3.749067413790333e-05,0.10795001155397263,0.10144567179222382,0.11432884688063276,0.1064440130316717
2015-04-10,99.3162841796875,99.32550343726771,98.65263827857312,98.87385123486688,17164300,0.004091836784138972,0.00410021977832109,0.06431812890393467,0.13150210865884707,0.13795283076000328,1.6664775909712293e-05,1.5401931588144514e-05,0.1083163923383292,0.10007275281378292,0.11370013993633696,0.10623622047604007
2015-04-13,99.0674285888672,99.89697900090326,98.95681858555334,99.3900323082405,17783500,-0.002508832180596638,-0.0025056876913563952,0.07453837849024249,0.1306824323380603,0.13731230656171836,3.2249067076712e-05,4.062366576677822e-05,0.08515503797295451,0.08629767744291184,0.11382410541085775,0.10734790820368452
2015-04-14,98.7816925048828,99.2517762508817,98.21943726788496,98.96604251911472,23755700,-0.002888426100281895,-0.0028842586110739976,0.07938814657623142,0.13004121399544966,0.13561244293077454,3.9429340816345765e-05,5.33177782383085e-05,0.08907489649788423,0.09138600516945554,0.1123440465435766,0.10534402296008501
2015-04-15,99.3992691040039,99.61126990469972,98.91997303563808,99.03979529467068,21128600,0.006232471506710032,0.006251933768907536,0.07292286083943426,0.12431892043352259,0.1360081160548507,1.749240428265989e-05,1.9179019968659766e-05,0.08563659347310815,0.09147162791199047,0.11112845433053242,0.10510250164722935
2015-04-16,99.2610092163086,99.43613296371872,98.99370693293685,99.1319677046443,16195300,-0.0013919230475960824,-0.0013909547720180049,0.06624735637663992,0.12445324495921911,0.13545155126936706,7.172050801846982e-06,9.288864111715584e-06,0.07546909963633298,0.08334079125824144,0.11018460695930073,0.10409307026391794
2015-04-17,97.7125015258789,98.57892207726216,97.28850699387544,98.31162683301405,46514000,-0.015723328347012868,-0.015600362142754287,0.1254069847085366,0.13157962729599565,0.13667915298095898,6.26212196421379e-05,7.237709037426257e-05,0.08950860162036386,0.09908196349674404,0.10372740189213092,0.09731877877493042
2015-04-20,99.17806243896484,99.3531932406802,98.16416170572845,98.2010317183125,28945900,0.014887335903763742,0.014998704261990348,0.18060188922458673,0.14219910297200444,0.13784391567647622,5.228309096118525e-05,3.461809950788096e-05,0.09498160120681508,0.09754258019409626,0.10625668030475026,0.098761681956524
2015-04-21,99.60202026367188,99.9246309966202,99.48219804118722,99.74950025956063,22759800,0.004265603090427971,0.004274713724801149,0.17997681530880372,0.1411269382306783,0.1373017524246588,7.102166457578037e-06,9.000014115683413e-06,0.0859779912543237,0.08532842222343852,0.10611798604619113,0.09857520407692828
2015-04-22,100.14586639404295,100.31177791047058,99.214918050075,99.8601255960519,21429200,0.00544533895503263,0.00546019176048218,0.17879820205892788,0.14229865357537685,0.1373447915658899,4.3599705358100074e-05,5.728820175809413e-05,0.09331678816981835,0.09592519169294836,0.10814800708904865,0.10144501417484338
2015-04-23,100.52376556396484,100.97541785098616,99.78638656075438,99.80481804713502,29473200,0.0037663857053367176,0.0037734874491470727,0.17729201256187557,0.14214139675818296,0.132897198971658,5.060682385268865e-05,5.025423396897576e-05,0.10438934579780242,0.10614281436882479,0.10956599036978709,0.10265232384304922
2015-04-24,101.88792419433594,102.02618495036276,101.41784043673846,101.5837519375238,32508100,0.013479253954834607,0.013570508652534174,0.08518160804454843,0.12032177357044462,0.1352779330613811,1.2899902820211124e-05,1.4429953583704225e-05,0.09160339048456699,0.09135513859597971,0.09605827770476817,0.09736235014445946
2015-04-27,101.6298599243164,102.45941758107875,101.4086398610228,102.265848267638,31121300,-0.0025360379138218516,-0.0025328248863654146,0.09080507504105274,0.11983605922317543,0.13539426676265054,3.832706582586231e-05,3.809898384719808e-05,0.08768008600273944,0.09231033484172962,0.09407343280126525,0.09426317987591588
2015-04-28,101.4270248413086,101.89710843736634,100.56981688719472,101.70353922610651,36849200,-0.0019978160376688584,-0.001995821731515357,0.10349344795079803,0.12055429514579623,0.12377024711939703,6.200282333055527e-05,8.309088445007568e-05,0.10224867034756899,0.1107040097893731,0.09649904360982768,0.09784142417860502
2015-04-29,100.79109191894533,101.45473810303572,100.238055776282,100.86483194656336,34043900,-0.006289594908273493,-0.006269856809447361,0.1223493137696983,0.11872848926886063,0.12403559317174796,5.249992830403106e-05,7.257373900848677e-05,0.10441916406637604,0.11413049049603442,0.09887271529129169,0.10171666422016029
2015-04-30,99.2056884765625,100.62515196237594,98.68030323453443,100.2195959894536,44080500,-0.01585462175159972,-0.015729598838534087,0.16803736968806474,0.12637853120153297,0.12752871921988743,0.00013738375796868208,0.00015051303912548536,0.12359983537111538,0.13445747521336807,0.10476662507375843,0.10869680695093682
2015-05-01,100.5145492553711,100.579070003435,99.57438174674388,99.59282026461018,32874300,0.013107129570826543,0.013193404520526197,0.16579431120663915,0.1310429720388637,0.12858268759099017,3.6351163660199e-05,1.7609195001080083e-05,0.1282920997181908,0.13505201371393627,0.1039172558459896,0.10631212460964277
2015-05-04,100.6804656982422,101.30724172402265,100.62515717416176,100.8371579466287,23507300,0.0016493100539312,0.001650670913815322,0.16871444990449727,0.1309819634849838,0.12769772402870258,1.6460470990694174e-05,2.188484170225068e-05,0.12392250187278232,0.13199186961356324,0.10399620225383363,0.10636817811371696
2015-05-05,99.0397720336914,100.4684547070987,98.99368980591832,100.2841117315388,47843300,-0.016430288611588267,-0.0162960476312084,0.19794490290384426,0.14314295555021278,0.1312504013327466,7.887057099788698e-05,4.911670127899673e-05,0.12730640578086894,0.12533776291390197,0.10152708504459106,0.10394638887208948
2015-05-06,98.35770416259766,99.5006461932723,97.70327739373415,99.21491244366226,42687200,-0.006910631267270981,-0.006886807765083769,0.198295315449431,0.14534460816193742,0.1320997918701792,0.00011985106157431336,0.00013706157677666338,0.14000506444291752,0.13769437837391038,0.10693651566886804,0.10965875385249428
2015-05-07,98.9476089477539,99.22413046680752,98.25631218235428,98.33005219173316,29335800,0.0059796316031754965,0.005997545288176642,0.1821469602784627,0.14424014755031847,0.13155553042340754,3.4651413451531106e-05,3.289520240744455e-05,0.12009874231648338,0.11415692210807168,0.10723012661689074,0.1104235676321568
2015-05-08,100.1827621459961,100.3947559517655,99.82328827339867,99.97076130799005,33023300,0.012405631870480868,0.012482900914708939,0.17887914022933277,0.14892452425878652,0.13293938353225804,1.1753137376782814e-05,1.455979404218948e-05,0.114821458714462,0.11348177411752189,0.10565634527805981,0.10917048011007802
2015-05-11,99.79557800292967,100.45001166500808,99.72184504052944,100.24723019588328,19679300,-0.0038722656321557997,-0.0038647780793085174,0.17868077391118653,0.14913264823797484,0.13302927611070106,1.9091228408549345e-05,1.85894005132165e-05,0.11539738972427756,0.11274760671931329,0.10579404863933811,0.10934552279158853
2015-05-12,99.34393310546876,99.85088677962418,98.44064278163376,99.20567237322336,33665000,-0.0045359724881453905,-0.004525700501956664,0.13068814630604206,0.14976558531408538,0.13009538177894786,7.297420598156322e-05,0.00010041446059677833,0.11410250110472638,0.123682779280501,0.10807905622441775,0.11257856320155187
2015-05-13,99.54670715332033,100.29330520665584,99.39922717465863,99.77713934580484,20738400,0.0020390513886864824,0.002041131667660956,0.11239154211407569,0.14948560969384353,0.1299804600860434,2.8920616212829702e-05,3.802736128303839e-05,0.09185034737079281,0.10151899048784138,0.10749408215859448,0.11176067237209412
2015-05-14,101.0030746459961,101.08602688802878,99.9891740607102,100.35786006827976,23904200,0.014524005769049352,0.014629991632296724,0.14199195693917452,0.15619358642306208,0.13112835586982527,4.29301938690963e-05,4.364891631786711e-05,0.09409429762307912,0.10415417711621423,0.10890468848564738,0.11306673536125934
2015-05-15,101.0030746459961,101.39941843314467,100.75420385542834,101.2611576641887,23937400,0.0,0.0,0.12228878141346142,0.15602604535102896,0.1301234769745346,1.469679970068055e-05,1.785838673623088e-05,0.09487938356832341,0.10494923383491378,0.10931847127060412,0.11352057486089136
2015-05-18,101.44550323486328,101.64828476349844,100.76342566491914,100.83716568119284,17631100,0.004370781932228285,0.004380347731173906,0.11253146544264109,0.14424992106704357,0.1303591104240658,2.757128733758071e-05,2.4246885867825877e-05,0.09710557345656437,0.10629900725974692,0.10737750683121308,0.11094754824992753
2015-05-19,101.33488464355467,101.71278986237272,101.1689731485962,101.55609762608802,14212900,-0.001091018746325466,-0.0010904238017579448,0.09934291467132737,0.1363677278074603,0.1303830239848705,1.0365629963638681e-05,1.2532961218987033e-05,0.07920871268380028,0.08288697953096762,0.10500913979895586,0.10974669381445287
2015-05-20,101.39937591552734,102.00771319872396,100.86477158358689,101.40858813928944,21131900,0.0006362148555469261,0.0006364172831450077,0.10153450173800097,0.13585945237502353,0.1300643176818776,4.579156890293044e-05,6.347740561753515e-05,0.0844056643869705,0.09029359672881396,0.10719697883177903,0.11268569341857684
2015-05-21,101.9247817993164,102.0630425385243,101.0767929127835,101.22426587763417,16771800,0.005168171447597191,0.00518154948238303,0.0441246128960327,0.13574471419021467,0.12980454953813161,3.400673003851172e-05,2.8769992568882004e-05,0.08169806364623607,0.0860408963997751,0.10665869194222205,0.11115685759751823
2015-05-22,101.8233871459961,102.1920800923027,101.7404278927664,101.80494863095258,13543800,-0.000995293967208569,-0.0009947988264518148,0.047167271181866706,0.13545247925120568,0.1298250491097415,7.07638246565048e-06,9.797279774178914e-06,0.07931270122054174,0.08364661417170101,0.10418114642381972,0.10895119797697216
2015-05-26,100.65279388427734,101.74043427639693,100.24723794690348,101.60218056606122,25488400,-0.011562903825682607,-0.01149631037160781,0.09743384787763809,0.1332383547958548,0.13197694812191127,7.884505505806711e-05,7.525594637255705e-05,0.09420563925801596,0.09781417439117841,0.10791224720593875,0.11225094856652044
2015-05-27,102.27506256103516,102.38567258730984,100.73577661461344,100.9569896349277,30572700,0.015988965395949982,0.01611747289025045,0.15882354310021374,0.14476808344090675,0.1356140372404408,9.51908476809672e-05,6.696677747454817e-05,0.11467298479138316,0.11095529302880572,0.11102890830453525,0.11378351804023208
2015-05-28,102.0446319580078,102.32115351212278,101.73124742676372,102.08150196737216,17302400,-0.0022555897146018964,-0.0022530477836651963,0.1615164739629976,0.14482241034324658,0.13538452946375729,1.2057556148464006e-05,1.6664910826801817e-05,0.10700326723114433,0.09975834458156964,0.10829623849936709,0.11022512097581265
