date,dcc_corr_SPY_QQQ,dcc_corr_SPY_AAPL,dcc_corr_QQQ_AAPL
2015-06-17,0.9142913009467035,0.6551663119495601,0.7393121714702484
2015-06-18,0.9138177074851763,0.653313140301313,0.7372456287144208
2015-06-19,0.9158179746895694,0.6504160547623465,0.731421084961447
2015-06-22,0.915343351475966,0.6523663079530496,0.7332763348377396
2015-06-23,0.9151795128306625,0.6540835627858625,0.7355828132250825
2015-06-24,0.9145177469580951,0.6521675830349377,0.7344148679654748
2015-06-25,0.9134495650745214,0.6351036815501064,0.7248317925240688
2015-06-26,0.912994443967944,0.6389201279046973,0.7271609518387823
2015-06-29,0.9093990327615574,0.6401385484130702,0.730086828375264
2015-06-30,0.9186535581149782,0.656450347922265,0.7406396965312976
2015-07-01,0.9174167092407748,0.6551841968245447,0.7399395601332436
2015-07-02,0.9169377959418212,0.6573346184307238,0.7411036320637946
2015-07-06,0.9158653573385964,0.656036240728141,0.7400053648531321
2015-07-07,0.9151014949327523,0.6553897707837077,0.7394174953341586
2015-07-08,0.9132635952397061,0.6497177503348719,0.73744388619494
2015-07-09,0.9167476051957913,0.6698566272558173,0.7498992118876536
2015-07-10,0.91545242069825,0.6515594155314154,0.7362878526516996
2015-07-13,0.9167568948783299,0.6611556018835124,0.7444924946782355
2015-07-14,0.9164962455155876,0.6649584434361138,0.7483986215991891
2015-07-15,0.915777931265135,0.6613457165711581,0.7444968098973033
2015-07-16,0.9149105169575765,0.657459982466608,0.7418279076634083
2015-07-17,0.9145377231499088,0.6593128520766846,0.7435314565598848
2015-07-20,0.9062918514832285,0.6569211034786114,0.7421392601027327
2015-07-21,0.9070234924793605,0.6501736140667181,0.7378390885382395
2015-07-22,0.9070092723736047,0.6513461973673371,0.7359665591461488
2015-07-23,0.9045016025581175,0.6276891516846304,0.7312527216476098
2015-07-24,0.9054206677296937,0.6300834522633083,0.7315998428744716
2015-07-27,0.9071237078466231,0.6314328105193711,0.7314070058518813
2015-07-28,0.9085760576318799,0.6373227151139342,0.7341194927425749
2015-07-29,0.9079474130617972,0.635999945091759,0.7339389137975925
2015-07-30,0.9079549944167398,0.6345439377941758,0.7328484918701605
2015-07-31,0.907678795954755,0.6371304080199784,0.730480761221183
2015-08-03,0.9084534516651173,0.6396246471669103,0.7309505511469829
2015-08-04,0.9091773135970924,0.6399935304269888,0.7275058053221755
2015-08-05,0.9097078860870585,0.6336161536457805,0.7178186864356447
2015-08-06,0.9096024020764162,0.6373852621843459,0.7211517389964716
2015-08-07,0.9098318133151284,0.6336630836465299,0.7084821621805364
2015-08-10,0.9101288627683104,0.6359296117221883,0.7132263003756637
2015-08-11,0.9110122949965958,0.6527752880986937,0.7221534050900313
2015-08-12,0.9125139151650895,0.6555653086564884,0.7278359635400479
2015-08-13,0.9122201195819081,0.6540485112345927,0.7295262003998518
2015-08-14,0.9121449424246911,0.6532476311843014,0.7305782320526139
2015-08-17,0.9115973378717301,0.6531141194006166,0.7316020763971285
2015-08-18,0.912197970713422,0.6536132158460348,0.7328549969300906
2015-08-19,0.9121935010312736,0.65331846634812,0.7335058110480625
2015-08-20,0.9121331196747757,0.6544911715318953,0.735261044771374
2015-08-21,0.9201554639299441,0.6522663906879865,0.7272050064718492
2015-08-24,0.9275795762561058,0.6868267597973092,0.7579947278221347
2015-08-25,0.9248929172896145,0.6711138295401375,0.7530755503053222
2015-08-26,0.9217566861141033,0.6639915741186007,0.7491320113946017
2015-08-27,0.9239318136558365,0.6775808214510073,0.7601711928174337
2015-08-28,0.922853567973324,0.6766831158075228,0.7584959017105604
2015-08-31,0.9209753801183476,0.6719301625633464,0.7543737905234307
2015-09-01,0.9194704765973948,0.668008635773953,0.7506357560222969
2015-09-02,0.9199346433930762,0.674064275479614,0.7540062702864475
2015-09-03,0.919081274430994,0.6735302689101715,0.7550014134410097
2015-09-04,0.9174468885268094,0.6678950611468395,0.7512939461766375
2015-09-08,0.9164228468024247,0.6648344804620996,0.7487575088187387
2015-09-09,0.9169962928407,0.6660386015069092,0.7491232776167762
2015-09-10,0.9161451329278547,0.6647256185835981,0.7474245776144556
2015-09-11,0.9152168494341042,0.6619775877468145,0.7459732893435623
2015-09-14,0.9146025022715228,0.6599669698720363,0.7441622690671552
2015-09-15,0.914053853411136,0.6567930134983165,0.7414816274352997
2015-09-16,0.9138993498707793,0.6558096206433213,0.7406229421406904
2015-09-17,0.9133762713999484,0.6541016072278544,0.7395163841621922
2015-09-18,0.9129299991784747,0.6519929087383405,0.7357624293497245
2015-09-21,0.9131461461671023,0.6498078932431869,0.7346945339529899
2015-09-22,0.9128106657025026,0.6503190575775268,0.7344204703896964
2015-09-23,0.9132343137034458,0.6522624774535828,0.7361667900700798
2015-09-24,0.9128257631715265,0.6510869862325215,0.735819788837596
2015-09-25,0.9126474252119285,0.6498751096926432,0.734817553616185
2015-09-28,0.9112671147112654,0.6499562161354774,0.7345793668177448
2015-09-29,0.9142400522234253,0.6536592417500671,0.736654877356691
2015-09-30,0.9131981423119958,0.6456372141722793,0.7328812314462679
2015-10-01,0.9143410375096129,0.6470666854788235,0.7326958090681134
2015-10-02,0.9138337099764737,0.6467810934290324,0.7319245916602439
2015-10-05,0.9143313893631888,0.6472943769090186,0.7319289417657842
2015-10-06,0.91412358732777,0.6452603712387114,0.7314729972373587
2015-10-07,0.9136966951415114,0.6453287576755433,0.731128323304789
2015-10-08,0.9133176296824761,0.6436623201245866,0.7304028188632444
2015-10-09,0.9124727925637984,0.6384033129212618,0.7282145214165312
2015-10-12,0.9120348773726482,0.6359266124376478,0.7271387195808633
2015-10-13,0.9119361620478528,0.6383738151411447,0.728133068780924
2015-10-14,0.912077416851145,0.6394951166209459,0.7284656256173484
2015-10-15,0.911722008026553,0.6421495563652755,0.7284375418517876
2015-10-16,0.9130095675081005,0.6470306575295584,0.732227121659302
2015-10-19,0.9128315027408034,0.6451703390981176,0.7306828077939047
2015-10-20,0.9119394226803335,0.6459066572360931,0.7321288744812315
2015-10-21,0.9115501935979379,0.6416904177733677,0.7235802932089989
2015-10-22,0.911792143797002,0.6424940807998726,0.7251983723002512
2015-10-23,0.9137685644123933,0.6480431594265836,0.7297908009788249
2015-10-26,0.9090372368696539,0.6515730363195886,0.7411124343582766
2015-10-27,0.9092276229452988,0.644283392415834,0.7272351837645777
2015-10-28,0.9092234784705054,0.6455416002973745,0.7279434835920453
2015-10-29,0.9094460693080795,0.6500580737498285,0.7243592422135375
2015-10-30,0.9098657112018793,0.6490067642480524,0.7249927633745511
2015-11-02,0.9103296135063355,0.6498178385097683,0.7274283297047516
2015-11-03,0.9112269317290437,0.6520502939925529,0.7305889278666563
2015-11-04,0.9113841392896493,0.6519624869866782,0.7317058995085283
2015-11-05,0.9110292374374762,0.6518917953201311,0.7322908142851658
2015-11-06,0.911105298360095,0.6516111583940372,0.7331510846204284
2015-11-09,0.9111584964925967,0.6513143905217852,0.7337092864975728
2015-11-10,0.9120983464210526,0.6500533326497095,0.732820157086283
2015-11-11,0.9109502490007583,0.6340303551055436,0.7246909969748531
2015-11-12,0.9106878669152519,0.6376256509632859,0.7268274753999733
2015-11-13,0.9103586200280783,0.6351388047920888,0.7270687388966606
2015-11-16,0.9104752341201896,0.6445153016187978,0.7371507913490788
2015-11-17,0.9119589755419107,0.648882495065021,0.7392352470012844
2015-11-18,0.9118331975745847,0.6491492738579558,0.7382773756276647
2015-11-19,0.9140845415342418,0.6588107047766809,0.7452302143209728
2015-11-20,0.9135354462341828,0.6552603359299867,0.742259377024525
2015-11-23,0.9131506586263005,0.654562216551028,0.740952995200457
2015-11-24,0.9128116305937821,0.6528975109562022,0.7396791087367606
2015-11-25,0.9123618739778815,0.6521884434932853,0.737491693159052
2015-11-27,0.9121865048069245,0.6513671084652956,0.7362308226524628
2015-11-30,0.9121046873076193,0.6509454098881688,0.7359215729392773
2015-12-01,0.9118852453496621,0.6486610475375644,0.7348349212100238
2015-12-02,0.912800099702315,0.6383658176368295,0.7251981246277668
2015-12-03,0.9117538207324035,0.6419457252225432,0.728290795826799
2015-12-04,0.914116253709368,0.6437725346043139,0.7277870713137871
2015-12-07,0.9174166464313172,0.6603445806586828,0.7417060019421571
2015-12-08,0.9163451501570462,0.6590393995791771,0.7409756642711821
2015-12-09,0.9133987872327858,0.6561068913480207,0.7400105340821671
2015-12-10,0.912434910159359,0.6575642914162912,0.7441098192295952
2015-12-11,0.912305627138405,0.656448208060959,0.742795370820189
2015-12-14,0.9158005327276348,0.6656928067527125,0.7490700717805369
2015-12-15,0.9151957674043741,0.6599256505743262,0.7425820873753157
2015-12-16,0.9137729660671237,0.6404150284392811,0.7309423165476107
2015-12-17,0.9147421276637764,0.6417678634724245,0.7311799335902351
2015-12-18,0.9154015791778418,0.6498741839067723,0.7362058149135973
2015-12-21,0.9167741854832346,0.6588381121189913,0.7426690261586737
2015-12-22,0.9162019295445291,0.658845214045329,0.742773218157774
2015-12-23,0.9153545021095313,0.6548706672822806,0.7402567633720857
2015-12-24,0.9141408135849872,0.656438839848612,0.7404746317311712
2015-12-28,0.913596965694518,0.6553335356316086,0.7392769095018807
2015-12-29,0.9131197612799073,0.6540954248601951,0.7371826247490709
2015-12-30,0.913353761698816,0.6570454751593654,0.74061920398245
2015-12-31,0.9134130246509012,0.6574948798335143,0.7412980384800125
2016-01-04,0.9138745568957622,0.6597494951400311,0.7434765644254386
2016-01-05,0.9144582870697219,0.6516099552353142,0.729401273225792
2016-01-06,0.9135266075465978,0.6407502724078866,0.7235871958533328
2016-01-07,0.9131968853420517,0.6475319017113623,0.7278805052362461
2016-01-08,0.9171693056506942,0.6665980018511478,0.7459676462378818
2016-01-11,0.9160720201388443,0.6585056569182768,0.7412925841614302
2016-01-12,0.915183244856837,0.6554532192832907,0.7394270594505225
2016-01-13,0.9148849802915948,0.6561966736216949,0.7403387791249059
2016-01-14,0.9181039328465003,0.6628808358158116,0.7432307413996467
2016-01-15,0.9181849587364681,0.6649525069035928,0.7452771877612565
2016-01-19,0.919075302605208,0.6681614077806081,0.7476535185056773
2016-01-20,0.9177168218217245,0.664400331176506,0.7449127792726522
2016-01-21,0.9141009037884641,0.6582399072590693,0.742961772336962
2016-01-22,0.9131174360058274,0.654892959525047,0.7411869591813819
2016-01-25,0.9148737127590592,0.6631268599012764,0.7484201127898928
2016-01-26,0.9148013860019958,0.663700684122549,0.7479354711814538
2016-01-27,0.9137444478553517,0.6603173036000567,0.7457367078169419
2016-01-28,0.9120941695166772,0.6498947400390855,0.7462779228474289
2016-01-29,0.9114885282742015,0.6501555433807694,0.7437371320836577
2016-02-01,0.9117606727393497,0.6567152889887307,0.7459161243030551
2016-02-02,0.9116050285567152,0.6552316491490097,0.743028073018661
2016-02-03,0.9130351321325992,0.6567167202287101,0.7431582695574953
2016-02-04,0.9105593728960538,0.6562151438228544,0.7375346975627758
2016-02-05,0.9107144649579574,0.6550981984324264,0.7368679392076581
2016-02-08,0.9112381730168665,0.6589306963698113,0.7385150438137652
2016-02-09,0.9119317866154792,0.6498992252476347,0.731562657748966
2016-02-10,0.9117462440571666,0.6499968741560997,0.7323090274587905
2016-02-11,0.9113693755795028,0.6499379214491127,0.7317953642014654
2016-02-12,0.9078058053337299,0.6492174216194501,0.7325473174099152
2016-02-16,0.9080662310516369,0.643944677212166,0.7313901460227802
2016-02-17,0.9101068277745444,0.6504745041010649,0.7367432011638365
2016-02-18,0.9115902308371513,0.6524382216251948,0.7374632626812099
2016-02-19,0.9111642585504061,0.6517955053969047,0.738465622588479
2016-02-22,0.9110713457408764,0.6515205003682225,0.7376545445909561
2016-02-23,0.9120423638071075,0.6514314005553118,0.7372373436621985
2016-02-24,0.9127626457015633,0.6546751466208146,0.7397745336004337
2016-02-25,0.9124801426180915,0.6542162704033698,0.739995385221939
2016-02-26,0.9123540939754115,0.6534229088462632,0.739463150734314
2016-02-29,0.9121946202138834,0.6525803717015184,0.7386749106732029
2016-03-01,0.9124025524244017,0.6515928308667543,0.7375325759001831
2016-03-02,0.9153025980881202,0.6640577278035937,0.747975766492841
2016-03-03,0.9141938226960893,0.6613955943468187,0.7456645243667147
2016-03-04,0.9129178409185393,0.6596254379174503,0.7428420380798121
2016-03-07,0.9124468170694348,0.6576863716243028,0.7396372232899568
2016-03-08,0.9112948179055891,0.6548369384240688,0.7394118214210764
2016-03-09,0.9112479946995522,0.6545816987054832,0.739307283538001
2016-03-10,0.9114895624689368,0.6534065167131032,0.7381489407707897
2016-03-11,0.911382938452917,0.6528192656754375,0.7376464004641156
2016-03-14,0.9128681833626229,0.6532786652457383,0.7378308949775403
2016-03-15,0.9123908720751884,0.6524429903671156,0.7375063495089473
2016-03-16,0.9121963407847793,0.6456796616652068,0.73167219194181
2016-03-17,0.9123062966931045,0.6478252467517585,0.7338503555044907
2016-03-18,0.9103725893333507,0.6466403744075444,0.7342660824774763
2016-03-21,0.910397550280502,0.6471811857606329,0.7346131409337775
2016-03-22,0.9105435394518909,0.6477487190324395,0.7344901942913988
2016-03-23,0.9103215487622817,0.6471931233496453,0.7349052192364124
2016-03-24,0.9110232768118288,0.648406777325841,0.7353875543073578
2016-03-28,0.9111318097286992,0.6486455822733483,0.7350994953265315
2016-03-29,0.9110712152836835,0.6484402717798967,0.7352383941445221
2016-03-30,0.9116128437709956,0.6534356778561551,0.7417273242244935
2016-03-31,0.9117979920806678,0.6532765400349982,0.7399003456723164
2016-04-01,0.9117165199158686,0.6530233497867535,0.7390825916783168
2016-04-04,0.912218310506376,0.654131826751536,0.7395925158358884
2016-04-05,0.9122308098744273,0.6485485762876367,0.733992742636747
2016-04-06,0.9127611974395763,0.652007760191131,0.7364144618518531
2016-04-07,0.9139198575240564,0.6540443770687606,0.7368925888216901
2016-04-08,0.9150239614136958,0.6606759548064151,0.7418697488394606
2016-04-11,0.9137639100314513,0.6586159990577218,0.7406520916525814
2016-04-12,0.913420319019197,0.6559862250846744,0.7383399117239726
2016-04-13,0.9134093400320955,0.6583438911747135,0.7397258155004234
2016-04-14,0.9142880947482386,0.6609113838695242,0.7421649119731568
2016-04-15,0.9137868186320071,0.6588776419827725,0.7409630218613157
2016-04-18,0.9133486309618543,0.6517357557381542,0.7350981992268975
2016-04-19,0.9129344135980626,0.6283433002247506,0.717460236915342
2016-04-20,0.9077923155808392,0.6303148317526915,0.7213794513242072
2016-04-21,0.9085600767201548,0.634264574214418,0.7242207260745824
2016-04-22,0.9068490915359024,0.6393809176872878,0.724221168920881
2016-04-25,0.8951321174686062,0.64140269704045,0.7195394752858663
2016-04-26,0.8981072034618606,0.6434096643542266,0.722072335887025
2016-04-27,0.8982420635912556,0.6425926207388847,0.7255548017956077
2016-04-28,0.8943348321674834,0.5603558612292422,0.6860045083152583
2016-04-29,0.8995787968203068,0.5837546547543518,0.6998254604124822
2016-05-02,0.9021475069844015,0.5966920584257964,0.7066931268259032
2016-05-03,0.9050596605731902,0.6017076664732411,0.7075343849023826
2016-05-04,0.907257494172458,0.5946917310372942,0.6993852882664183
2016-05-05,0.9085798695257599,0.606282190094325,0.7069842730023173
2016-05-06,0.9091830846831443,0.614480637070332,0.7123090600602151
2016-05-09,0.9099415041677408,0.6186457600174419,0.7134815190286634
2016-05-10,0.9101291339022207,0.6247247651132605,0.7175162272466304
2016-05-11,0.9127674122768128,0.6249596405612787,0.7171784646766963
2016-05-12,0.9133107694031649,0.6306492061678914,0.7215625341000134
2016-05-13,0.9116783541214474,0.6281017523934415,0.7235143863440511
2016-05-16,0.9091485316372035,0.6261954267191635,0.724756370215931
2016-05-17,0.9113439746238411,0.6394230080596994,0.7336866216427349
2016-05-18,0.9128350987863185,0.6390086180271269,0.7296186128806376
2016-05-19,0.9120676768420216,0.6402460879393411,0.7312942385523075
2016-05-20,0.9121788644919779,0.6423156911820588,0.7319963552709451
2016-05-23,0.9124129699335433,0.6454991309576499,0.7332353046009595
2016-05-24,0.9122891880353148,0.6433056834766517,0.7307461051655235
2016-05-25,0.9149919505769734,0.6473169762066024,0.7300380719640458
2016-05-26,0.9147663554682152,0.651007528520517,0.7327600641680274
2016-05-27,0.9138814469069307,0.6503824867690925,0.7336281338473472
2016-05-31,0.9137282980822639,0.649042906297062,0.7327811179990112
2016-06-01,0.9122657131093629,0.6495842953227231,0.7322930171542569
2016-06-02,0.9117812016086371,0.644268872781863,0.7300278085652814
2016-06-03,0.9116508221286019,0.6419125101624028,0.7290040337303181
2016-06-06,0.9118380435193068,0.6422417941064911,0.7284188370660488
2016-06-07,0.9115420949094146,0.644900281186107,0.7304693970702113
2016-06-08,0.9100560955112267,0.6462233654858569,0.7300300311115033
2016-06-09,0.910045365368767,0.645782712393708,0.7308666323136791
2016-06-10,0.9104135546549649,0.644468787055986,0.7295943145331298
2016-06-13,0.9128570615345284,0.6458638101799226,0.7302397125477488
2016-06-14,0.9136751153726506,0.6517210152625011,0.7346483573434518
2016-06-15,0.9128512445929892,0.6508343652141091,0.7348716046668575
2016-06-16,0.9125928148037271,0.6509447395625115,0.7352792040542042
2016-06-17,0.9125505943925294,0.6513285129753,0.7357508632129806
2016-06-20,0.9088012722961475,0.6504772734368134,0.7435316186905995
2016-06-21,0.9097845126441123,0.6442888472018039,0.7379817919015552
2016-06-22,0.9103146382259071,0.6465200412109238,0.7381075890565064
2016-06-23,0.9106594515754869,0.6475775288981228,0.737941023067408
2016-06-24,0.9142691496625837,0.6407862061949263,0.7316691937774957
2016-06-27,0.933456143636264,0.6567970304075014,0.7371369836988736
2016-06-28,0.9314091531754982,0.6594577987329896,0.7395846513320727
2016-06-29,0.9296061369592221,0.6625612278904922,0.7425635602373369
2016-06-30,0.9276194623543156,0.6611325239021258,0.741744709603467
2016-07-01,0.9251947334680104,0.6618162329346243,0.7420028718984392
2016-07-05,0.9227661716927645,0.659605083692084,0.7408494254947794
2016-07-06,0.9208988614796986,0.6589800281754408,0.7402724165004563
2016-07-07,0.9194013313297882,0.6579487333502941,0.7399345896096468
2016-07-08,0.9176564567260084,0.6559228548542172,0.7392583132564106
2016-07-11,0.9176724166893813,0.6561031683172442,0.739349598579051
2016-07-12,0.9165778849234051,0.6552138313948227,0.7388330713180573
2016-07-13,0.915595848685107,0.6548704884017115,0.7386313680298916
2016-07-14,0.9147067616001651,0.6532767458320343,0.7380189788950194
2016-07-15,0.9143534959134894,0.6509932877600987,0.7351763960549205
2016-07-18,0.9138517259877802,0.6508402397183433,0.7352746689567402
2016-07-19,0.9131273270006903,0.65026128521545,0.7363475879260994
2016-07-20,0.912657094902253,0.6502188643333356,0.7357853184347514
2016-07-21,0.9111182061825892,0.6499827563234631,0.7326233517940877
2016-07-22,0.9111326103613804,0.6507124058982627,0.733262812058795
2016-07-25,0.9113594618234802,0.6447552850625494,0.7286252340629978
2016-07-26,0.9109879521940837,0.6442534128260891,0.7242099656742518
2016-07-27,0.9111161234667536,0.6438371872966738,0.7243196667552053
2016-07-28,0.9080682086467277,0.5504218744496022,0.6608034104312216
2016-07-29,0.9086161855061881,0.5666614440248994,0.673296565562273
2016-08-01,0.9092639454794541,0.5806808911977736,0.6833515642902899
2016-08-02,0.907592345811083,0.589654029334956,0.6936030062993794
2016-08-03,0.9090604609910901,0.6030799991220488,0.7029057797973304
2016-08-04,0.9097071217889972,0.6124462381898548,0.7092150044654558
2016-08-05,0.9099931975864661,0.6195169371291649,0.7143765096286772
2016-08-08,0.9114702929092162,0.6285559865242474,0.7206915757199851
2016-08-09,0.9115134028572608,0.6315856439377249,0.7221080726803851
2016-08-10,0.9114025684367313,0.6351654006424252,0.7248950687917589
2016-08-11,0.9115511727412612,0.6386612555825628,0.7273321196539894
2016-08-12,0.9117981846505574,0.6390617379596035,0.7276976419697291
2016-08-15,0.9115413635450875,0.6409457274099647,0.7293251187259454
2016-08-16,0.9117446434115608,0.6437335920140623,0.7316516638534527
2016-08-17,0.9122583023219022,0.6432621537736959,0.7308554289235845
2016-08-18,0.9121966089714922,0.6440192302942118,0.7313497703782551
2016-08-19,0.9115784869706316,0.6444488538439689,0.7321911907178884
2016-08-22,0.9113975700813723,0.6448302340216031,0.7327322592328094
2016-08-23,0.9113847758435197,0.6448603280785096,0.7313652247214726
2016-08-24,0.9114997734626159,0.6462214177503065,0.7324515768353855
2016-08-25,0.9123971589024046,0.6486591970205642,0.7341023094837661
2016-08-26,0.912210702734011,0.649011897333591,0.7346816939382316
2016-08-29,0.9103629334293628,0.6498662327487899,0.7326864644502364
2016-08-30,0.9082998336006877,0.6459148722587217,0.7328857982330834
2016-08-31,0.908879104174835,0.6471933723873304,0.7344722356257929
2016-09-01,0.9088092507896552,0.6462236711189487,0.7344662036043381
2016-09-02,0.9084150337637641,0.6461477583312851,0.7354233984490034
2016-09-06,0.9090196246927097,0.649928351065624,0.736676878967477
2016-09-07,0.908939841033857,0.6484929960263017,0.7311004233817481
2016-09-08,0.9094006241248029,0.647611524870509,0.7313858599297319
2016-09-09,0.9086543760191312,0.63911663393424,0.7323763147038551
2016-09-12,0.9270818678349301,0.6401216087087096,0.7285913765730876
2016-09-13,0.9266989813422194,0.6513338015712694,0.7378498424334604
2016-09-14,0.9230215531507058,0.6080929317229175,0.7100155919842748
2016-09-15,0.9198213514757498,0.5989204103887479,0.7065113851018026
2016-09-16,0.9186018370847012,0.6139846571884126,0.7200739707642947
2016-09-19,0.9167513538427551,0.6207834312694586,0.7227022805238981
2016-09-20,0.9148112461331188,0.6247300488891497,0.72576329495025
2016-09-21,0.9140649503498952,0.6294299567994112,0.7274815047402607
2016-09-22,0.9145121956976461,0.627228673228995,0.7246908343667254
