date,corr_SPY_QQQ,corr_SPY_AAPL,corr_QQQ_AAPL
2015-07-30,0.9077836527895744,0.6237022920865778,0.7907547468291757
2015-07-31,0.8645822176657061,0.5968304957456053,0.8069547539240803
2015-08-03,0.8606686630426515,0.5981671172691333,0.8020957136313522
2015-08-04,0.8591426626455657,0.5888249451669061,0.7990055454868217
2015-08-05,0.8609678190764708,0.5962048070925594,0.7948153526433154
2015-08-06,0.8605087760992813,0.585557990728427,0.7727041340316451
2015-08-07,0.870651946861232,0.5946191810982252,0.7770010495286598
2015-08-10,0.8453737515001614,0.5032485824012688,0.652858114486537
2015-08-11,0.8505311343362597,0.5162841950344911,0.6490706636692413
2015-08-12,0.8346280264445738,0.5388201759175735,0.6286822180580359
2015-08-13,0.8279453107459827,0.5653143838772465,0.6545801473401259
2015-08-14,0.8236520802605652,0.5645228124242799,0.6579374229472967
2015-08-17,0.8240110217370319,0.5685446895288242,0.6587384587241741
2015-08-18,0.8013198922976181,0.5543278764989227,0.6452845548926438
2015-08-19,0.8709349327975806,0.5684768169330652,0.6639120315895055
2015-08-20,0.875347268834322,0.5774990494115174,0.6531390196638537
2015-08-21,0.8843469696711782,0.5760485094072925,0.6576966681412487
2015-08-24,0.9430289879755568,0.6132982344247715,0.593718424871969
2015-08-25,0.9660413813031649,0.7581947144126431,0.7491861513498745
2015-08-26,0.959643847561644,0.6803665136426202,0.7272091017020891
2015-08-27,0.9488907140948559,0.6515942576110875,0.7231330130455762
2015-08-28,0.9669472940967372,0.7558415853301584,0.8061484768472102
2015-08-31,0.9705163370366219,0.7817756371728315,0.8235087036311876
2015-09-01,0.9713850133145476,0.7831316642672683,0.8273112349864188
2015-09-02,0.9710038616550579,0.7835681306798149,0.8257999188653544
2015-09-03,0.9730824692520887,0.8168843653059772,0.8536670456860552
2015-09-04,0.9741065829125196,0.8578851019988399,0.8959846654551382
2015-09-08,0.9725492015401197,0.8439430610624198,0.8914191791814262
2015-09-09,0.9734624546328298,0.8459805265568935,0.9032857870384526
2015-09-10,0.9758249980749907,0.8518575153275675,0.9061124065644596
2015-09-11,0.9755730744551275,0.8514035554454003,0.9123271654285577
2015-09-14,0.9757440978590755,0.895895722980834,0.9521624522503528
2015-09-15,0.9758230235853467,0.8986031665020626,0.9537275687259761
2015-09-16,0.9759082744120232,0.8953696107624186,0.9502065315012174
2015-09-17,0.9763661728071773,0.8913339087363925,0.9486595840382764
2015-09-18,0.975044049831008,0.8847892044181646,0.9465338586676598
2015-09-21,0.9752185450772021,0.8727394181319071,0.9297518931377143
2015-09-22,0.9751373251635795,0.8659016534444666,0.9266334109426029
2015-09-23,0.9743247560144196,0.86262483423007,0.9250899477347756
2015-09-24,0.9787974292254115,0.8600262696045776,0.9095095151959731
2015-09-25,0.9756586956273691,0.8700993585477047,0.9145003967296979
2015-09-28,0.980730384265372,0.8841180883067187,0.9146683117635565
2015-09-29,0.9685064580532509,0.8426865321351267,0.8832429449275178
2015-09-30,0.9688501593277564,0.8302436134816035,0.8688980844742462
2015-10-01,0.9648797159532898,0.7694963946189953,0.8352038960189887
2015-10-02,0.9691476389247177,0.7666890650097957,0.8282957952280746
2015-10-05,0.9615227930504232,0.690174827587077,0.7718440488768539
2015-10-06,0.9642436845981798,0.6437051657572631,0.708306391939784
2015-10-07,0.9677582718098681,0.65084215093061,0.7043032934176005
2015-10-08,0.9685784124544728,0.6322305513264005,0.684618656706162
2015-10-09,0.9609045007442204,0.5382022747804871,0.6047722347614466
2015-10-12,0.9566245177063165,0.44996669223176566,0.556282251483132
2015-10-13,0.9579828845986049,0.4097607765858222,0.5170457241143439
2015-10-14,0.9572173884031355,0.4074700937575219,0.5087462891802389
2015-10-15,0.9581471308715911,0.42216718174273793,0.519227830878741
2015-10-16,0.9528588221510216,0.4107961261167696,0.4962784684732536
2015-10-19,0.9578451706171356,0.4563571915790792,0.5364841153156389
2015-10-20,0.9599031509561409,0.4509651603689968,0.5560673384569339
2015-10-21,0.9523883828932367,0.4571597665232667,0.5696918666262234
2015-10-22,0.9516357598482305,0.4106940083485189,0.5089652762340487
2015-10-23,0.9472158887659893,0.3509892162965381,0.45954150558931695
2015-10-26,0.9538153109021353,0.4166786640052664,0.5116219766403407
2015-10-27,0.9221280093620923,0.45759428056567425,0.6178619807041902
2015-10-28,0.9290606035145945,0.45939368006666514,0.581644866550545
2015-10-29,0.8845593832905685,0.38839279738783167,0.5417327216646256
2015-10-30,0.8841393655742452,0.41287607445566316,0.4484929904379794
2015-11-02,0.8679222421420019,0.38965909528043363,0.4229220978746954
2015-11-03,0.8749203593859879,0.41228206641821874,0.4474746332586627
2015-11-04,0.8650933948774788,0.4357766341490039,0.4675187492833
2015-11-05,0.8650919575860506,0.48010434539382757,0.48103903694824784
2015-11-06,0.8592607374459157,0.5009184324760518,0.5010142843388217
2015-11-09,0.8659095796694751,0.5396967006895315,0.5206801284559307
2015-11-10,0.8858279646460641,0.6147544882340842,0.535696174983837
2015-11-11,0.9005800414606057,0.6461657491068559,0.5521792305570112
2015-11-12,0.8900506454613306,0.5708667631050921,0.5498633896073148
2015-11-13,0.8837105619035179,0.5921361695281873,0.566989812105761
2015-11-16,0.8889245279072705,0.5477890246446026,0.5552592837770955
2015-11-17,0.8863123712324014,0.591373280619757,0.6154011082809709
2015-11-18,0.8919294931891313,0.6244327243071288,0.6424018037927863
2015-11-19,0.8957113895299738,0.626034277399794,0.6402764118019549
2015-11-20,0.9109504723290259,0.6955160284382115,0.7271489965867639
2015-11-23,0.9080812276460767,0.6906443467577643,0.7239207533528903
2015-11-24,0.8937982730211703,0.6945278221185358,0.7254036687703547
2015-11-25,0.9287614129550873,0.661952236269711,0.6907585161083794
2015-11-27,0.9302549032657268,0.6866148990876555,0.7447262917253457
2015-11-30,0.9358955558163464,0.6822846611167008,0.7474800989736416
2015-12-01,0.9372317669448894,0.6391104885149244,0.7629029808367538
2015-12-02,0.9365891740027358,0.635788656616994,0.7734189329670066
2015-12-03,0.9395491375150188,0.5716941161835782,0.7118756475833548
2015-12-04,0.9299659865367933,0.5463576925299906,0.6980014844540238
2015-12-07,0.9387459844142505,0.5397114950976926,0.6772361948020128
2015-12-08,0.955655562142699,0.6471202427866282,0.7570725909908128
2015-12-09,0.9561008894302946,0.6494973849515538,0.7579508477579573
2015-12-10,0.94547000651243,0.6413951878223595,0.7579141341558073
2015-12-11,0.9359052500935975,0.661102102515417,0.7896454068649418
2015-12-14,0.9431626159879418,0.7630856304367589,0.8482247913474542
2015-12-15,0.9538625449854532,0.7946435576505912,0.8693609307805493
2015-12-16,0.9593172054954077,0.8027296025509402,0.8550826424950132
2015-12-17,0.9573543032383123,0.686291481972809,0.7712075858892078
2015-12-18,0.9585090038831305,0.6618646283403277,0.7554075047438376
2015-12-21,0.961908833996775,0.6931102978928327,0.7764340358023589
2015-12-22,0.9619463009227507,0.6849050949164855,0.7693620497506793
2015-12-23,0.9636287924355904,0.7216611826551876,0.8012791398979714
2015-12-24,0.9627126604307366,0.7139202829901806,0.7963476875356276
2015-12-28,0.9586865191753485,0.7384161816921765,0.8016645889065729
2015-12-29,0.9592050044957636,0.7478789713385805,0.8210517711721722
2015-12-30,0.9588063504635669,0.747928280326123,0.8187073884944316
2015-12-31,0.959005753395932,0.7604560545432466,0.8342580870578928
2016-01-04,0.959813034797126,0.7815950491179082,0.8498244209385273
2016-01-05,0.9594857196576871,0.8149500902559434,0.8805591452419094
2016-01-06,0.9622900008718193,0.7710733437394275,0.8015926886980411
2016-01-07,0.9581736117241912,0.734492303223471,0.7832131296587221
2016-01-08,0.9471222897405999,0.6844710554102186,0.7312165500924445
2016-01-11,0.9564195133887511,0.7495944414023834,0.7934503936917489
2016-01-12,0.9630897831407761,0.7110671072705237,0.7606008152409237
2016-01-13,0.9666934665412706,0.6940606313922577,0.7443286652501846
2016-01-14,0.9674088222749041,0.7055595838555238,0.7566228902424981
2016-01-15,0.9674040412581578,0.7045060748757638,0.7453757039684906
2016-01-19,0.9704118122520916,0.7429455180572515,0.7852805887320873
2016-01-20,0.9744003241579585,0.8168045138092976,0.827942605717187
2016-01-21,0.9733312301611179,0.8140514581930534,0.8217733740016644
2016-01-22,0.9583247712866948,0.7807126957711359,0.8175743621897076
2016-01-25,0.9535145097395298,0.7535774297498036,0.8058420966170374
2016-01-26,0.9590512771485517,0.7844577145682553,0.8346409977165904
2016-01-27,0.9602350517335838,0.8041214717800048,0.8434758160509027
2016-01-28,0.9605680649999212,0.788791304253027,0.8395675806618457
2016-01-29,0.9512499072385742,0.7182956870679922,0.8218016712931824
2016-02-01,0.949829201047914,0.7252067384005833,0.8252907324156996
2016-02-02,0.9462242924035703,0.7491275499661713,0.8353654062712712
2016-02-03,0.9453957630257686,0.7454524960878596,0.8282931883360907
2016-02-04,0.9473800253655213,0.7460397134360626,0.8280201135436509
2016-02-05,0.9361596060309292,0.7705431262791398,0.8379349945109259
2016-02-08,0.9368311587070747,0.7970666723952501,0.855565408662488
2016-02-09,0.938887286427566,0.8019877146076869,0.8551941635138797
2016-02-10,0.9327421715077865,0.7425464650205095,0.811446557737017
2016-02-11,0.9357364331192544,0.7582653442406,0.8164350902696811
2016-02-12,0.9335261803805989,0.759441540343273,0.8067023144047549
2016-02-16,0.9125634625748392,0.7478673327670489,0.7999743908577627
2016-02-17,0.8998877126208051,0.7063534373445779,0.7848091068666887
2016-02-18,0.9002754120714876,0.7123888797463708,0.7912912410488829
2016-02-19,0.8936013384920078,0.701856279074655,0.7849607538704809
2016-02-22,0.8928352577882236,0.7042866442179972,0.7929449182400615
2016-02-23,0.905961391240305,0.7268750127449026,0.7929344626314367
2016-02-24,0.9113100888651444,0.7302087607875097,0.7911626603456914
2016-02-25,0.906780549021781,0.7117458640754669,0.7654536379841581
2016-02-26,0.902714755549796,0.6999337078106016,0.7623869156769875
2016-02-29,0.9051076171630896,0.7035601934175351,0.7630620450857329
2016-03-01,0.9068137361639534,0.7775198368031634,0.7629218516284149
2016-03-02,0.9149237196263793,0.7739172133052097,0.7639692814354249
2016-03-03,0.9245442752141161,0.7737009050916529,0.7930755630708057
2016-03-04,0.9241510357217606,0.7777604984101952,0.8071216741112892
2016-03-07,0.9118096486927865,0.7507381161663496,0.78029142461441
2016-03-08,0.9242719811361068,0.749456601492037,0.8134482568691003
2016-03-09,0.9209379773607405,0.7422070819430985,0.8189613395692166
2016-03-10,0.913643895352438,0.6992527932026505,0.7808648697084674
2016-03-11,0.9034503218747688,0.7829159414620775,0.8650247017835857
2016-03-14,0.9036686669603119,0.7826894605103021,0.8657569327194627
2016-03-15,0.9126981376509611,0.7796549582033342,0.8743875485380402
2016-03-16,0.9409102788393083,0.7814468295390877,0.8731341817850687
2016-03-17,0.9503488812026951,0.781062751742177,0.8464409195395137
2016-03-18,0.9444951967466978,0.7545364256221435,0.827522752360722
2016-03-21,0.9272138031268139,0.7336570552111703,0.8333252806373406
2016-03-22,0.9280247457871076,0.7284557579501624,0.8170399004057904
2016-03-23,0.9302036125448533,0.7260514403800759,0.8185172203275842
2016-03-24,0.9185468173436473,0.7305282166446532,0.8343786265873983
2016-03-28,0.9074987648957586,0.68016437293374,0.8032499014189458
2016-03-29,0.9125895928298152,0.6865248677804935,0.7914918196299868
2016-03-30,0.9119131735224901,0.6981389688519809,0.79648918864461
2016-03-31,0.9112560592792619,0.7111652020078234,0.8185820487872538
2016-04-01,0.9037158447258813,0.701189386290471,0.8084915380094716
2016-04-04,0.8299035041817593,0.5189043759296845,0.6674488677178803
2016-04-05,0.8446732197697133,0.5352903736474331,0.6683144070156515
2016-04-06,0.8702322742273514,0.4889638202795925,0.6402786624787212
2016-04-07,0.8924647155092116,0.5595746363532753,0.7141507628754343
2016-04-08,0.923965358709609,0.5981155689595369,0.6876363864352724
2016-04-11,0.9369600283413647,0.6573084316365646,0.7385112624395099
2016-04-12,0.929382953647941,0.6653098562699865,0.7508872137566313
2016-04-13,0.9327944774079603,0.6608348798082755,0.741829635510385
2016-04-14,0.9186752666943232,0.6982866740758389,0.7666836293378637
2016-04-15,0.9297200886168955,0.7145185480360785,0.7779956872484081
2016-04-18,0.9303848768513857,0.7981977399244868,0.8463699520172147
2016-04-19,0.9295691832145939,0.7487058744090456,0.8008186491959547
2016-04-20,0.9536311246950999,0.6082917684157014,0.6845168695596624
2016-04-21,0.9206064943028252,0.5985940702488267,0.6875193539546899
2016-04-22,0.922527904746633,0.5981365837800432,0.6893022760598506
2016-04-25,0.910899593122843,0.6287072119208045,0.6820511735481526
2016-04-26,0.8397169157654283,0.6303826248258853,0.639430199212752
2016-04-27,0.8377061212553056,0.6325100473474577,0.6390747280836162
2016-04-28,0.8284175202406351,0.6275414687961713,0.643488131235988
2016-04-29,0.7853677149458688,0.3447446925082825,0.5202966460950095
2016-05-02,0.801903149400197,0.3940472637491042,0.5477415012614569
2016-05-03,0.8054999244966897,0.40061547836812594,0.5498622944322865
2016-05-04,0.8095637682277008,0.3782417199414924,0.5216773896893032
2016-05-05,0.8168447402850627,0.29566812779066554,0.4565861142944725
2016-05-06,0.8135765123233615,0.29611425427345217,0.456505222294775
2016-05-09,0.7774360109035484,0.2349328002746728,0.41062232350675376
2016-05-10,0.7420760635333674,0.1764094066898314,0.37139701437408074
2016-05-11,0.7391387798916873,0.16897859894347292,0.37956596069482473
2016-05-12,0.7845164681120845,0.2444237837352953,0.4277976691431438
2016-05-13,0.7782227706068637,0.17303201429474946,0.3811258552888596
2016-05-16,0.7343855465839354,0.061188837531747746,0.30181736941928383
2016-05-17,0.71170581725634,0.004990189086676169,0.28374284427558016
2016-05-18,0.7538808427799832,0.19110734047822778,0.43845945747931225
2016-05-19,0.7635790920135073,0.2295852124248116,0.46320023224637225
2016-05-20,0.7888309650508051,0.23569057011560818,0.4840030736461886
2016-05-23,0.7888375215926653,0.227895726814065,0.4764504573506844
2016-05-24,0.8219551990146199,0.25693872256738487,0.5084980158033952
2016-05-25,0.8919679078668212,0.24821898746668697,0.5432578710699789
2016-05-26,0.912211169844434,0.306169637707133,0.5639781883406718
2016-05-27,0.9277193400944417,0.34007503257938393,0.5783842913863353
2016-05-31,0.9625997799622389,0.5295948459306994,0.6164613604584099
2016-06-01,0.9599095816587084,0.45422977813608706,0.5433924548844256
2016-06-02,0.9549109993773285,0.4330826587028536,0.5169731572272749
2016-06-03,0.949078251425822,0.4305976972021172,0.5336358524176645
2016-06-06,0.9414155165705647,0.5271564253976712,0.6439508692482053
2016-06-07,0.9384591143279681,0.4969433331440948,0.6122159545531797
2016-06-08,0.9345347014689148,0.4997308494199819,0.6099779935398325
2016-06-09,0.9247428150384253,0.5187607803864717,0.6239209402024494
2016-06-10,0.923211667500517,0.51151334114264,0.6246016818081892
2016-06-13,0.9137388514066322,0.5191914954096627,0.6305450591991322
2016-06-14,0.9191587005240095,0.5116574750336635,0.6249368213029289
2016-06-15,0.9346955019928825,0.6205155403742973,0.6649431480182655
2016-06-16,0.9513526245268198,0.6499597737609143,0.6678478312982258
2016-06-17,0.9447710534366103,0.5895273297740934,0.6293234255331875
2016-06-20,0.9336426837258118,0.5885663057873128,0.6329469097853437
2016-06-21,0.9247544276547923,0.6141368654679791,0.7000769829093394
2016-06-22,0.923170669215913,0.5765212835165451,0.675426008148704
2016-06-23,0.9217933360452365,0.5573976556678719,0.6554065775448689
2016-06-24,0.9227871815787011,0.6158299528921829,0.7034568517329857
2016-06-27,0.9223016375884721,0.5320856229071647,0.6410632111529928
2016-06-28,0.9761077559005568,0.6937680872243471,0.7521948986599072
2016-06-29,0.9806902128619573,0.7267493700394114,0.7693892422585827
2016-06-30,0.9832142799832976,0.7706545582678684,0.8106184337628631
2016-07-01,0.9885192969261065,0.7830890495448704,0.8251848619013313
2016-07-05,0.9882781125724772,0.8302420415385262,0.8618821771305075
2016-07-06,0.9864755753905211,0.8445986145830996,0.8769452094417836
2016-07-07,0.9854580572414751,0.8536868296327502,0.8831101986516834
2016-07-08,0.9852568672961524,0.8555311069489641,0.8879031047567982
2016-07-11,0.9849737240443863,0.8511690625634202,0.8961276876258913
2016-07-12,0.9860930287793636,0.8551627880277208,0.8981950085418873
2016-07-13,0.9857074817257427,0.8720026220835443,0.9155673752172108
2016-07-14,0.9842378171687447,0.8711111712799425,0.9144056849588047
2016-07-15,0.983454273244915,0.8694281770030389,0.9185635675657239
2016-07-18,0.9843224688138867,0.8363072069041717,0.8839758586308429
2016-07-19,0.9843638588007014,0.8348384942341377,0.8826960509738306
2016-07-20,0.9824587250580162,0.8241775916137686,0.8801735136061342
2016-07-21,0.9885892383246214,0.8760198051758555,0.8946960457962737
2016-07-22,0.9828546046869694,0.8886079293823737,0.8921939862004574
2016-07-25,0.982702083727526,0.8951235737595301,0.8977765558936502
2016-07-26,0.982527653317416,0.8686040672556231,0.875424200600694
2016-07-27,0.9810898091069696,0.8554949941987526,0.8507446770799604
2016-07-28,0.9605469473813216,0.765804012046281,0.7613931446048744
2016-07-29,0.9184392179202366,0.24772314452689245,0.42823771867272553
2016-08-01,0.8945038512875003,0.18501631167924049,0.39780692173712795
2016-08-02,0.860187690663917,0.1879758228759071,0.4302033861208332
2016-08-03,0.8319161768856302,0.12535688594377137,0.4237593229106242
2016-08-04,0.8556920573479411,0.20824005809422316,0.4850765552494837
2016-08-05,0.8301669618846229,0.1534633039893002,0.4524305890122323
2016-08-08,0.8223341809831812,0.15505070191502296,0.46055774875302047
2016-08-09,0.83941383770352,0.18648520528877774,0.47510417630209373
2016-08-10,0.7792991932425839,0.21285340460211116,0.5192041954227641
2016-08-11,0.7742606732772417,0.22136519601029275,0.5308009884119679
2016-08-12,0.8057813927676515,0.27615419318122125,0.5547857268165673
2016-08-15,0.8088057669698872,0.24091368740356423,0.5294232451266044
2016-08-16,0.8008374262990163,0.1940251037506125,0.5093416358126234
2016-08-17,0.7988349758793095,0.19888679084867592,0.5114679004831961
2016-08-18,0.8219454575939961,0.20551706110513704,0.500609539197583
2016-08-19,0.8267783374732418,0.19207964279409612,0.5036772500481216
2016-08-22,0.8170980368189484,0.19856199629609284,0.6057301768140204
2016-08-23,0.8091069048236755,0.1711860581943996,0.5950672841801097
2016-08-24,0.8087003669465969,0.23314988098481468,0.6348106571607005
2016-08-25,0.8085097970715877,0.18273003983720032,0.6358803915315485
2016-08-26,0.8366005320341346,0.23952157085395545,0.652696574771994
2016-08-29,0.9095417613160208,0.586267295196793,0.773305653769603
2016-08-30,0.897681572513033,0.6056966804148977,0.7474984564537773
2016-08-31,0.8662749557273912,0.566735106215732,0.7529603371177799
2016-09-01,0.9177822158341468,0.6735687634289074,0.7486843444860171
2016-09-02,0.8939594396712777,0.5801655472898819,0.679512430635597
2016-09-06,0.88090701741052,0.5513439717411105,0.6805155602286063
2016-09-07,0.8842205994819309,0.5881591472484402,0.6831351005658152
2016-09-08,0.8330261729057857,0.43024513259174196,0.5021983153544508
2016-09-09,0.8326116614741214,0.455566124113553,0.5562598359681814
2016-09-12,0.8255943521773824,0.44249715449717963,0.6376968849120422
2016-09-13,0.9548541078706692,0.6269447475638328,0.7179825904926506
2016-09-14,0.9644154022482997,0.7244174097337659,0.7980956286642297
2016-09-15,0.953207962011886,0.4057400112923029,0.5818419104618217
2016-09-16,0.9445283534628285,0.3405479763481463,0.5561576377509838
2016-09-19,0.945919630689852,0.4283147137005251,0.6381722299878855
2016-09-20,0.9438108024613664,0.4403409184494971,0.6397447964308814
2016-09-21,0.9369367796294013,0.4322416151193321,0.646648530654761
2016-09-22,0.9368421970330194,0.4313710752641987,0.6443419351864912
2016-09-23,0.9383311764463448,0.4044270478002754,0.6256598147513076
