Date,SPY,QQQ,AAPL
2015-04-29,-0.0041227557095598,-0.0062895949082734,-0.0148150563400809
2015-04-30,-0.0100710233005348,-0.0158546217515997,-0.027505029355148
2015-05-01,0.0107830960015706,0.0131071295708265,0.0299117887986894
2015-05-04,0.002843578351498,0.0016493100539312,-0.0019405408485089
2015-05-05,-0.0115182468533556,-0.0164302886115882,-0.0227907980701338
2015-05-06,-0.0041255495805322,-0.0069106312672709,-0.0062995850229925
2015-05-07,0.0039819702188133,0.0059796316031754,0.0061659447855881
2015-05-08,0.0130798954518113,0.0124056318704808,0.0186658912582334
2015-05-11,-0.0047837440069897,-0.0038722656321557,-0.0102390068390789
2015-05-12,-0.0029955623701712,-0.0045359724881453,-0.0035687687944189
2015-05-13,0.00019024795008,0.0020390513886864,0.0011116897568118
2015-05-14,0.0103735389903142,0.0145240057690493,0.023063543262955
2015-05-15,0.0010832000191037,0.0,-0.0013968887943791
2015-05-18,0.0031021065594349,0.0043707819322282,0.0109667951029441
2015-05-19,-0.000328445892138,-0.0010910187463254,-0.0009219516591665
2015-05-20,-0.0007042622627362,0.0006362148555469,-7.704299015809848e-05
2015-05-21,0.0029075610823337,0.0051681714475971,0.0101744687772864
2015-05-22,-0.002391375126774,-0.0009952939672085,0.0087143575076144
2015-05-26,-0.0108101512892827,-0.0115629038256826,-0.0222774176982743
2015-05-27,0.0094475227147537,0.0159889653959499,0.0184976153300426
2015-05-28,-0.0011286697522618,-0.0022555897146018,-0.0019708880633066
2015-05-29,-0.0062325560424048,-0.0059796250618221,-0.0114479067012661
2015-06-01,0.0020348754665732,0.0033562624374583,0.0019936886372904
2015-06-02,-0.0009933135837232,-0.003174487499074,-0.0044528980098131
2015-06-03,0.0026461274094634,0.0029938135668245,0.0012303606499131
2015-06-04,-0.0084826828526783,-0.0076380297301429,-0.005857825057086
2015-06-05,-0.0017146496712231,-0.0023760748204234,-0.0055036781029134
2015-06-08,-0.0061686008116826,-0.0102072059725722,-0.0066291136342215
2015-06-09,-0.0001438686294471,-0.0016650244241416,-0.0029778614202732
2015-06-10,0.0119217357599815,0.01360924971576,0.0113932018658338
2015-06-11,0.0032182931545446,0.0014601741469667,-0.0022527473570074
2015-06-12,-0.007683987509408,-0.0082418380057269,-0.0111042777632194
2015-06-15,-0.0042950012272922,-0.0049778912174588,-0.0019677548112337
2015-06-16,0.0054371796821301,0.0054377350392264,0.0053432564989893
2015-06-17,0.0016159723655368,0.0027537966222363,-0.0023534803641515
2015-06-18,0.0103456038338981,0.0144684959928061,0.0045455306018986
2015-06-19,-0.0044495411527036,-0.004956486366668,-0.0100599717757398
2015-06-22,0.0051101118347956,0.0073440123808071,0.0079464497741604
2015-06-23,0.000707571735747,0.0008126654552827,-0.0045556409259918
2015-06-24,-0.0072892021659489,-0.0051580954144791,0.0084662022316108
2015-06-25,-0.0030448802994265,-0.0019978553594827,-0.0047729006687629
2015-06-26,-0.0001905153297527,-0.0066586899839433,-0.0058997661717175
2015-06-29,-0.0211932527414756,-0.0238945214507503,-0.0176697681971737
2015-06-30,0.0020908526389279,0.003555433544997,0.0072009627633588
2015-07-01,0.0079836968872834,0.0079075298328114,0.0092844611945159
2015-07-02,-0.0009160562906192,0.0002779663060454,-0.0012644562906595
2015-07-06,-0.0028503468299948,-0.0023185968426206,-0.0034859795587269
2015-07-07,0.0062691295364707,0.00250355885059,-0.0024634628261598
2015-07-08,-0.0169197537530491,-0.0175653450755593,-0.0251360247227871
2015-07-09,0.0018076785942838,-0.0005659165620343,-0.020607472347241
2015-07-10,0.0125127482615727,0.0151633069271737,0.0263832997042021
2015-07-13,0.0109767168811917,0.0174044427781716,0.0191216750924908
2015-07-14,0.004328681795461,0.0065517092894699,-0.0003981173796517
2015-07-15,-0.0003320844089938,0.0010873789223441,0.0095867193441655
2015-07-16,0.0079923703241466,0.0140341651037558,0.0132379065073051
2015-07-17,0.0008471978282074,0.0146326280074156,0.0086006619533271
2015-07-20,0.0005177462180095,0.0034274193445458,0.0187252612732141
2015-07-21,-0.0039589557727358,-0.0006145235090627,-0.0100451077550736
2015-07-22,-0.0017963031437018,-0.0113891217475875,-0.0432149112126616
2015-07-23,-0.0056456910762392,-0.0037362450176355,-0.0004793706956587
2015-07-24,-0.0104264474669349,-0.0098526068878702,-0.005287201381521
2015-07-27,-0.0058341716479132,-0.0083151956061169,-0.0139929401949826
2015-07-28,0.012208129262764,0.0085851325545881,0.0049562632783247
2015-07-29,0.0068554589921433,0.0037725967396119,-0.0031660379262045
2015-07-30,0.0002372817635938,0.0047397529773354,-0.0050536937232198
2015-07-31,-0.0015192302232195,-0.0011605004333435,-0.0087825478909971
2015-08-03,-0.0033785234846668,-0.003131607237388,-0.023860451523106
2015-08-04,-0.0019561603996781,-0.0018831932084163,-0.0326096014060698
2015-08-05,0.0032898919573858,0.0076911150962337,0.0066078722656308
2015-08-06,-0.0082212377128206,-0.0161657209498894,0.0021735872114446
2015-08-07,-0.0019215865368297,-0.0012679938706226,0.0033816378372205
2015-08-10,0.0125202209213395,0.0113572149920604,0.0357119516632701
2015-08-11,-0.0090640018354135,-0.0128999326900874,-0.0534405471128769
2015-08-12,0.0011970739741302,0.0034441808069851,0.0153020362923892
2015-08-13,-0.0012445773211347,-0.0016298179003303,-0.0007815818985168
2015-08-14,0.0036347835403949,0.0015394002371705,0.0070097002752882
2015-08-17,0.0055716445700947,0.008290615972012,0.0102954928116746
2015-08-18,-0.0029007319214855,-0.0051283192469664,-0.0056496551604251
2015-08-19,-0.0079367878885446,-0.0066067145113001,-0.0128716840843609
2015-08-20,-0.0211025100689275,-0.0280852866845095,-0.0207337167751663
2015-08-21,-0.0305648276549908,-0.0446892928152917,-0.0631132975046876
2015-08-24,-0.043018906093822,-0.039236707224262,-0.0252789600319698
2015-08-25,-0.0118379381735328,-0.0037649021603158,0.005994255445288
2015-08-26,0.0376751853863465,0.0491348498557358,0.0557705425788337
2015-08-27,0.0244339136599756,0.025016659996763,0.0290214788630253
2015-08-28,5.010819294288492e-05,-0.000188963743955,0.0032712426470077
2015-08-31,-0.0081114765981974,-0.0124806010786126,-0.0046891673261994
2015-09-01,-0.0303023403355446,-0.0317518881227181,-0.0457263029186244
2015-09-02,0.0188031806243855,0.0278137266446233,0.041994486182016
2015-09-03,0.0007161607925913,-0.0049209490201776,-0.0176913687781718
2015-09-04,-0.0152524069218066,-0.0119677435849062,-0.0100165986475
2015-09-08,0.0248202754247355,0.0278008305544472,0.0274411623309687
2015-09-09,-0.0134620860873242,-0.011297386052393,-0.0194201201793289
2015-09-10,0.0054272561178317,0.0108211484961663,0.0217324638408961
2015-09-11,0.0045339409376104,0.0055094751575755,0.0144632196074638
2015-09-14,-0.0037174045213894,-0.003036234718714,0.0095855638458641
2015-09-15,0.0124218726779849,0.0117125744177603,0.0083767843542233
2015-09-16,0.0086293537514772,0.0056187171877062,0.0011175488131875
2015-09-17,-0.0022506702601188,0.000373630626144,-0.0216218850760783
2015-09-18,-0.0164763724277421,-0.0143250236381213,-0.0041344900124858
2015-09-21,0.0051545399981377,0.0031275072144148,0.0153943534889828
2015-09-22,-0.0130649493142758,-0.0150639345716276,-0.0158353666046206
2015-09-23,-0.0015999369061981,0.0007681314595958,0.0080803343563762
2015-09-24,-0.0036219070476092,-0.0036537717666912,0.0059305062267005
2015-09-25,-0.0002594928154071,-0.0085142143535923,-0.0025247260466939
2015-09-28,-0.0254175342538728,-0.0288815582455941,-0.0199874599640029
2015-09-29,0.0005848866785878,-0.0052143891030082,-0.0305216149137075
2015-09-30,0.0184862641203447,0.0227610579851245,0.0113058311925495
2015-10-01,0.0026058309402146,0.0045104753001561,-0.0065489142944123
2015-10-02,0.0148276722504828,0.0173596327959727,0.0072738625179763
2015-10-05,0.0176382518760097,0.0142236571802586,0.0036172629224272
2015-10-06,-0.0034324242385521,-0.004750472612814,0.0047729315442973
2015-10-07,0.0081570775892542,0.0059820903954742,-0.0047729315442973
2015-10-08,0.0089864496149818,0.0039681938482015,-0.0116218343771061
2015-10-09,0.0005961388121559,0.0045157259182911,0.0236453364662177
2015-10-12,0.0009431527396082,0.002437948407157,-0.0046485973608062
2015-10-13,-0.00632187398137,-0.0064821751080528,0.0017006941600705
2015-10-14,-0.004805565486685,-0.001603663007565,-0.0142341792425372
2015-10-15,0.0152377525755891,0.0162926119724574,0.0148604468974296
2015-10-16,0.0045362682687043,0.0041706205379061,-0.0073577769951411
2015-10-19,0.000491967005261,0.0057181490063568,0.0061949729314177
2015-10-20,-0.0012794570464831,-0.0051634492525044,0.0180934246470743
2015-10-21,-0.0062226547917849,-0.0061197590265102,-8.7834272495901e-05
2015-10-22,0.0167523886189697,0.0201638829879399,0.015179709503772
2015-10-23,0.0109023374271683,0.0275983532402512,0.0305247944903258
2015-10-26,-0.002460711950951,0.000620413915419,-0.0324315589607284
2015-10-27,-0.0019343142890445,0.0020364943045188,-0.0063521998147345
2015-10-28,0.0113103086974284,0.0082779599956677,0.0403781376219832
2015-10-29,-0.0005744795284933,-0.0015796748646293,0.0105087454345898
2015-10-30,-0.0043188863928877,-0.0044901440830326,-0.0085823727479129
2015-11-02,0.0117615870718553,0.0112311992106377,0.0139607646129014
2015-11-03,0.0028951109309199,0.0034838675474131,0.0114055967525375
2015-11-04,-0.0030380623020592,8.702731771500283e-05,-0.0046615662778656
2015-11-05,-0.0009984668836271,-0.0026987894427414,-0.0046203860761153
2015-11-06,-0.0005235569403476,0.0006971084354799,0.0011572044439956
2015-11-09,-0.0093756318155567,-0.0106848326775176,-0.0040560175149754
2015-11-10,0.0023042065345363,-0.0025566296183132,-0.0320243517577978
2015-11-11,-0.0039393380408232,-0.0012368620476113,-0.0056678539112247
2015-11-12,-0.0140581700559932,-0.0097700490505909,-0.003364708324729
2015-11-13,-0.0112916850643487,-0.0198311335575838,-0.0296435643387671
2015-11-16,0.0150923987595974,0.0142818730840645,0.0162464434762733
2015-11-17,-0.0007296970994222,0.0006282799189182,-0.0043008672182607
2015-11-18,0.0157411771239827,0.0190126815325658,0.0311741129287776
2015-11-19,-0.0008624036020825,0.0007037317349176,0.0126237376776287
2015-11-20,0.0036371848551433,0.0067486644323004,0.0043679621965099
2015-11-23,-0.0011468772728219,-0.0028867509248755,-0.013077616237588
2015-11-24,0.0013380836206223,-0.0008760968376558,0.0095508254713931
2015-11-25,-0.0001432278164921,0.0008760968376558,-0.0071756284481684
2015-11-27,0.0011459418174683,0.00140056398831,-0.0018655917957729
2015-11-30,-0.0041601278804643,-0.0025401309354263,0.0041502690126958
2015-12-01,0.0094905039365136,0.009948646868039,-0.0081478684851076
2015-12-02,-0.0102575336588472,-0.0061845215164546,-0.0090747064325564
2015-12-03,-0.0141016892645582,-0.0170956830997051,-0.0093313465614775
2015-12-04,0.0193149539860102,0.023106568669348,0.0327059454689109
2015-12-07,-0.0060765828149824,-0.0045265152561648,-0.0063206823757614
2015-12-08,-0.0067426294798485,8.732341764096493e-05,-0.0004229890827681
2015-12-09,-0.0078098032561612,-0.0152955485835713,-0.0223229531817285
2015-12-10,0.0025777948565983,0.0045073870314895,0.0047456626697855
2015-12-11,-0.0195714849282021,-0.0232848942392876,-0.0260751345658046
2015-12-14,0.0050395533634699,0.0075534847534282,-0.0062040431327459
2015-12-15,0.0104435030417039,0.0060729242861995,-0.0178505652192933
2015-12-16,0.0145258248985652,0.0147600525818613,0.0076639665305036
2015-12-17,-0.0153554841598453,-0.0146709331772403,-0.0214243697538512
2015-12-18,-0.0179757575238211,-0.0193686288414098,-0.027442564276342
2015-12-21,0.0082152067008515,0.0110463592984073,0.0121862189342702
2015-12-22,0.0090332909302189,0.006552257724584,-0.000932049934907
2015-12-23,0.0123073919081121,0.0073978299777638,0.0127877216966899
2015-12-24,-0.001651985145023,-0.0001776110775045,-0.0053547490073021
2015-12-28,-0.0022873042061036,-0.0005328766126394,-0.0112638191347929
2015-12-29,0.0106150428840398,0.0156067011428287,0.0178145701943952
2015-12-30,-0.0071128426595563,-0.0090523125960481,-0.0131446975768258
2015-12-31,-0.010053542267362,-0.0125261105350531,-0.0193813540782249
2016-01-04,-0.0140780345476267,-0.0213236657412189,0.0008543198538429
2016-01-05,0.0016895307023359,-0.0017364678088805,-0.0253788739710314
2016-01-06,-0.0126940777082749,-0.0096525291385751,-0.0197632862058528
2016-01-07,-0.0242842534314564,-0.0318137877127966,-0.0431210022136487
2016-01-08,-0.0110373255531342,-0.0082345787673641,0.0052735519535528
2016-01-11,0.0009897252071308,0.0030715937197012,0.0160626732321112
2016-01-12,0.0080359049810286,0.0115314022783395,0.0144090555359109
2016-01-13,-0.0252568851468855,-0.0350981596733331,-0.0260464814295085
2016-01-14,0.0162835533557075,0.0210718362103177,0.0216346839509056
2016-01-15,-0.0216999884157622,-0.0315286392064525,-0.0243082135769339
2016-01-19,0.0013301274044728,0.0021794328435405,-0.004850623696411
2016-01-20,-0.0128975778299094,-0.0030722490492525,0.0013442019337755
2016-01-21,0.0055861394634416,0.0009918511848497,-0.0050755572494022
2016-01-22,0.0203074814992688,0.0285427519805699,0.0518022352471504
2016-01-25,-0.015231672668596,-0.0149520287232354,-0.0197158568785339
2016-01-26,0.0135509084362668,0.0089593376018043,0.0055155389489274
2016-01-27,-0.0109426956127125,-0.0252308018782447,-0.0679645726428437
2016-01-28,0.0051955328423875,0.014019494299576,0.007146021430448
2016-01-29,0.0240847027654057,0.0206671911223108,0.0339582255024929
2016-02-01,-0.0003612708384024,0.0026852828483596,-0.0093926316666907
2016-02-02,-0.0181866227898178,-0.0218833207094486,-0.0204288925361637
2016-02-03,0.0059769570698212,-0.0048079683504156,0.0195990463758447
2016-02-04,0.0015669986456787,-9.856902028901131e-05,0.0080029184426714
2016-02-05,-0.0192339498185655,-0.0353443282846373,-0.0270712401247332
2016-02-08,-0.0135523240039329,-0.0154054521031718,0.0104746806378515
2016-02-09,5.4034332259535326e-05,-0.003109707687604,-0.000210203867913
2016-02-10,-0.000863535707184,0.0038338545227208,-0.0076088108364377
2016-02-11,-0.0130934764259631,-0.0014489035051184,-0.0060646302273575
2016-02-12,0.0204075483183214,0.0151105796748622,0.0030900072349944
2016-02-16,0.0167373683235481,0.0222960125107439,0.0278044285312671
2016-02-17,0.0162028872663154,0.0223952310053752,0.015198234017742
2016-02-18,-0.0041041770564836,-0.0114802324940938,-0.0191383628336182
2016-02-19,-0.0004688873852832,0.002956102424721,-0.0022881830640181
2016-02-22,0.0143751104320141,0.0161047016251851,0.0087085369168144
2016-02-23,-0.0127098084280225,-0.016596819345017,-0.0228648438419728
2016-02-24,0.0045651922659783,0.0095038693843289,0.0147811234807583
2016-02-25,0.0120391694938543,0.0098005418015726,0.0068442896649856
2016-02-26,-0.0023041705273458,-0.0012560767969303,0.0015490484895026
2016-02-29,-0.0078733300427314,-0.0090320865997664,-0.0022727307249005
2016-03-01,0.0232351520815018,0.031593084707667,0.0389461484521597
2016-03-02,0.004482050011165,0.0003781725261594,0.0021862639155661
2016-03-03,0.0039123401091467,-0.0018917501225668,0.0074163664373796
2016-03-04,0.0032483463193273,0.0003785897956423,0.014767203352904
2016-03-07,0.0007976158202591,-0.0061701101192913,-0.0111285710878964
2016-03-08,-0.0109780418616338,-0.0083187369474451,-0.0082797704627508
2016-03-09,0.0049275265883436,0.0064124604545879,0.0008904401870359
2016-03-10,0.0008019959003219,-0.0015276733151706,0.0004942077371504
2016-03-11,0.0160084378597868,0.0173342706438994,0.0107164396796635
2016-03-14,-0.0012830220529028,0.0016890194581358,0.0025392918713326
2016-03-15,-0.0016308973793878,-0.0003752709216283,0.0198944833370542
2016-03-16,0.0057704552101722,0.0088698389753137,0.013203621009149
2016-03-17,0.006324194924931,-0.0005580050673759,-0.0016056441482967
2016-03-18,0.0039216097360565,0.0015659317102742,0.0011335089475049
2016-03-21,0.0014178479243626,0.0039043625473352,-9.423094148366692e-05
2016-03-22,-0.0005373618926263,0.0030566275443294,0.0076186940741937
2016-03-23,-0.0066215595108544,-0.0082655591908396,-0.0055436110337221
2016-03-24,-0.0004426287730133,0.0002793884457875,-0.0043436810047891
2016-03-28,0.0005903932783745,-0.0013990231582749,-0.0045528544329593
2016-03-29,0.0092076316596075,0.01593041135842,0.0233957899241239
2016-03-30,0.0043782672582441,0.0048580014875409,0.017308045873054
2016-03-31,-0.0024301299747784,-0.0014641477014109,-0.0052158190799854
2016-04-01,0.0067888775520518,0.0105669865942454,0.0091331100291807
2016-04-04,-0.0032431568916769,-0.0038128201830745,0.0102214883444155
2016-04-05,-0.0100377304847934,-0.0096886078961767,-0.0118595943757859
2016-04-06,0.0108613394704753,0.0163063796561329,0.010418449664533
2016-04-07,-0.0120375922921024,-0.0144710633597596,-0.0220511096703635
2016-04-08,0.002692820945707,-0.0007337223617467,0.0011052982317661
2016-04-11,-0.0023495272342296,-0.0036764826155771,0.0033071143568383
2016-04-12,0.0092694927957637,0.0083444104766197,0.0129414972188585
2016-04-13,0.010050448366336,0.0127030355199892,0.0143832070689706
2016-04-14,4.7662438044565775e-05,9.036790374463212e-05,0.0005354623989307
2016-04-15,-0.0011060601042686,-0.0025275462293316,-0.0202749731146116
2016-04-18,0.0070020994443865,0.0053184297843171,-0.0218115459167986
2016-04-19,0.0031492277722524,-0.0061322430781578,-0.0053173413200519
2016-04-20,0.0009524033422515,0.0008138132938408,0.0020557721486905
2016-04-21,-0.0053927412988858,9.051439827147656e-05,-0.010887033242213
2016-04-22,0.0,-0.0152077014806762,-0.0027404393965071
2016-04-25,-0.001724020005934,0.0,-0.0056936942732951
2016-04-26,0.0014844591155146,-0.0048752065953634,-0.0069714820465835
2016-04-27,0.0020564460525679,-0.0080545564412268,-0.0646213354179401
2016-04-28,-0.0091177041397265,-0.0121578359907615,-0.0310432592167244
2016-04-29,-0.0054130722451808,-0.0052828268846286,-0.0115609526354485
2016-05-02,0.007917176010214,0.0094143977281596,-0.0010670646588343
2016-05-03,-0.0087414925038412,-0.0093199809690293,0.0163120297143853
2016-05-04,-0.0055941139904121,-0.0064521145229609,-0.0104557827737519
2016-05-05,-0.0001947680643132,-0.0002856567508992,-0.0040671755175774
2016-05-06,0.0036523914830295,0.0053184113115138,-0.0055927891164294
2016-05-09,0.0008258170968208,0.002837249583313,0.0007543352161294
2016-05-10,0.0123572058840121,0.0136018999709952,0.0067670303992132
2016-05-11,-0.0093987523085021,-0.0090787320136687,-0.0097889687971534
2016-05-12,0.0002902780358698,-0.0044287392034609,-0.0237363169961946
2016-05-13,-0.0087521346923012,-0.0036901209940535,0.0019906096340352
2016-05-16,0.0098169542083429,0.0124346276047613,0.0364463393470481
2016-05-17,-0.0093773437086121,-0.0126237265187281,-0.0041626197295768
2016-05-18,0.0002926157413432,0.0035959068918445,0.0113799187191651
2016-05-19,-0.003470787960508,-0.0052092030869153,-0.0038144229807213
2016-05-20,0.0062973318543292,0.010955029190074,0.010769906755658
2016-05-23,-0.001363260312055,-0.0013157577644135,0.0126275870530767
2016-05-24,0.0128788346937665,0.0198337689792225,0.0151288184537658
2016-05-25,0.0067601870082608,0.0071661225152287,0.017416414998199
2016-05-26,0.0002865942226432,0.0029248593032573,0.0078988875810403
2016-05-27,0.0042900257806849,0.0051889319067893,-0.0005974583409225
2016-05-31,-0.0019044443889957,0.0019052729988147,-0.0048947480419194
2016-06-01,0.0020472682789259,9.061206676189912e-05,-0.0141190343019402
2016-06-02,0.0030388811738156,0.0020819627437923,-0.0075443040342658
2016-06-03,-0.0029912208026366,-0.0047129775084828,0.0020445901667726
2016-06-06,0.0050752775165537,0.0036272059791496,0.0072250543270412
2016-06-07,0.0015600911333574,-0.0025378627429523,0.0040469700478166
2016-06-08,0.0032545647844937,0.001722945228643,-0.000909071503686
2016-06-09,-0.0013664894072207,-0.001632275904659,0.0071504974130586
2016-06-10,-0.00952273723906,-0.0114089109460599,-0.0082629908532612
2016-06-13,-0.0077417336124958,-0.0083884057608053,-0.0151910759742816
2016-06-14,-0.0019691578659816,0.0,0.0012319059215836
2016-06-15,-0.001394432337403,-0.0028735967161353,-0.0032886909005406
2016-06-16,0.0029797569384602,0.0029666010295331,0.0042115610266234
2016-06-17,-0.0037313846681134,-0.0117908000013205,-0.0230201789557245
2016-06-20,0.0064195988236185,0.0062719248430322,-0.0024155501258771
2016-06-21,0.0028347987551153,0.0031676170707571,0.0084813051990311
2016-06-22,-0.0016327363416215,-0.0024211502967578,-0.0037608932633576
2016-06-23,0.0129385249853097,0.0141660192103635,0.0057397604867727
2016-06-24,-0.0365697401664067,-0.0420600552120119,-0.0284981741410632
2016-06-27,-0.0180721461681697,-0.0200481308916592,-0.0146679550811057
2016-06-28,0.0178753793159442,0.0216767781601622,0.0167004856684828
2016-06-29,0.016884462506416,0.0175551635705628,0.0086174679644649
2016-06-30,0.0135532108128588,0.0115036499968525,0.0126318538570986
2016-07-01,0.0020981484993333,0.0050090529153411,0.0030287361708992
2016-07-05,-0.0072192932093037,-0.0061256843139787,-0.0094298506401267
2016-07-06,0.0059798515223921,0.008158816228517,0.0056683462586724
2016-07-07,-0.0006200842179939,0.0029503538747546,0.0042828255825828
2016-07-08,0.0147804467514755,0.0153485688595336,0.0076837377273518
2016-07-11,0.0035209533469501,0.0056952410796521,0.0030980257012471
2016-07-12,0.0072371214665702,0.0050353981052651,0.0045268640944215
2016-07-13,-0.0001394068560587,-0.0024244246131984,-0.0056616812196176
2016-07-14,0.0055677847857647,0.0068100407048835,0.0196264555942462
2016-07-15,-0.0013427652926894,-0.0016087489026297,-0.0001012689749789
2016-07-18,0.0026833997356706,0.0065971939184983,0.010573443451127
2016-07-19,-0.0010167743853871,-0.0036498436651226,0.0004006715056214
2016-07-20,0.0041542457980008,0.0116152469869337,0.0009007776713095
2016-07-21,-0.003784472645689,-0.002294587494504,-0.0053163445289238
2016-07-22,0.0044751722003828,0.0041438648399192,-0.0077738970173328
2016-07-25,-0.0027198104730062,8.809876265030959e-05,-0.0134697390328874
2016-07-26,0.000461894191569,0.0011432144930026,-0.0069071331509861
2016-07-27,-0.0010618835759053,0.0069185836634487,0.0629402479470925
2016-07-28,0.0011541214231709,0.0034850024064974,0.0134118468449978
2016-07-29,0.0016133215452635,0.0021720991085049,-0.0012470235160498
