step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
855,2018-06-27,0.0010186117501358723,0.0009730679296213764,0.000999300701770133,0.001373271511054821
860,2018-07-05,0.0007949711286853756,0.0008974106704911519,0.0007793681124155326,0.0011298639514208029
865,2018-07-12,0.0006178380060381609,0.0008054872543898627,0.0005667123096218652,0.0009345135710968124
870,2018-07-19,0.0005149002028197396,0.0006894693087136979,0.0004912060322070642,0.0007831076731006664
875,2018-07-26,0.00028893860994540585,0.0003362876830037132,0.0003842888467559249,0.0005202765902754589
880,2018-08-02,0.00039712128280419413,0.00032216626644264516,0.00022927563792519016,0.0007905849242621953
885,2018-08-09,0.0003448638603581555,0.00028613428205889816,0.0001915994198304648,0.000695987006542876
890,2018-08-16,0.00019504947060389793,0.00010030609192240113,6.556628005426377e-05,0.00046929836871662314
895,2018-08-23,0.0001525935724283481,7.19916192654728e-05,4.407627199222254e-05,0.0003807824267077694
900,2018-08-30,5.5486231257081515e-05,-0.00012028811298463286,-0.00011932818787566219,0.0002933213993096659
905,2018-09-07,-7.033637590894687e-05,-0.0002158473302286202,-0.0003076562945929663,0.00012122992335182747
910,2018-09-14,-0.00011922705322670682,-0.00024386937848953837,-0.00038602847942805944,9.249208643809068e-05
915,2018-09-21,-0.00015956631453675025,-0.00036101679099680557,-0.0005671982073840917,0.0001390830739438406
920,2018-09-28,-0.00017460159143013106,-0.0003534394036712197,-0.000525673147690911,7.577369403188011e-05
925,2018-10-05,-0.0004410511388127622,-0.0006855594669739228,-0.0007561571644955664,-0.000255411158119957
930,2018-10-12,0.001349054941338871,0.0016997783780813656,-0.0013673614488247615,0.001529838396986587
935,2018-10-19,0.0022324269943293363,0.003937123546059817,7.755643778868803e-05,0.002779304959271368
940,2018-10-26,0.0025716423209472886,0.0047736061548203125,0.004941873207575196,0.0026911029067429107
945,2018-11-02,0.002694776858974091,0.005449750890425084,0.0058662514887024815,0.003058838908185002
950,2018-11-09,0.002491428551084241,0.005032105991843753,0.006464680028422187,0.0026930877885768386
955,2018-11-16,0.0020812683648854884,0.004848587468705985,0.00669175935137065,0.0022225979851831085
960,2018-11-26,0.001893109455506596,0.00491349789247436,0.007263236190306322,0.002314202213072281
965,2018-12-03,0.00207610869080513,0.004980134139536934,0.0069676096420030345,0.0026558218202423762
970,2018-12-11,0.0031336806101581434,0.005760654429210543,0.007138248108165728,0.003478245049652577
975,2018-12-18,0.0027258682439168245,0.005443640402521963,0.006956757911207409,0.0029858510701220105
980,2018-12-26,0.0066889059272388085,0.007815616837029865,0.009092055368130673,0.0073618067492081385
985,2019-01-03,0.005025143529822081,0.0073559788260500695,0.008580001899538744,0.005998966332430063
990,2019-01-10,0.004234968278414501,0.007855465312854899,0.008778861379319849,0.004956938287505865
995,2019-01-17,0.0038523034904514915,0.006995467902644167,0.008096918627996321,0.004436591866338333
1000,2019-01-25,0.003451799554438596,0.006229052612660151,0.007595857259946429,0.0039331013304211
1005,2019-02-01,0.0030913287359043296,0.005548171276922385,0.007014856787279498,0.0036731443164500343
1010,2019-02-08,0.002774567728718389,0.005004962406084657,0.006274517647588325,0.003325041610360289
1015,2019-02-15,0.0024583372537371672,0.004423402330719377,0.005561304533184268,0.002886655074582862
1020,2019-02-25,0.0021768654301709323,0.003876921192925738,0.004902094101847617,0.0025190012291462296
1025,2019-03-04,0.0019192487093764477,0.0033875163424642225,0.004297939112827523,0.0021927982438219207
1030,2019-03-11,0.0016861129602314627,0.0028246902336575047,0.003590811962867339,0.001995608287675245
1035,2019-03-18,0.0014882044138030668,0.0024731453583370275,0.0030903119564496865,0.0017734946644452163
1040,2019-03-25,0.0011753456156981365,0.0019521297580576886,0.002497731998954139,0.0013556743087655898
1045,2019-04-01,0.0009800974666552015,0.0017196265432025642,0.0021288969126139726,0.0011031319829716436
1050,2019-04-08,0.00085010729682361,0.0014736244814540383,0.0018390478868861569,0.0009676864142394461
1055,2019-04-15,0.0007232324936267023,0.0012464985707648331,0.0015785020411179965,0.0008183090459027314
1060,2019-04-23,0.0005730459698193008,0.0009848688145421385,0.0013042714141283988,0.0005968378472868693
1065,2019-04-30,0.0004747750628211531,0.000816269493368276,0.001078936337827874,0.00047792989709048066
1070,2019-05-07,0.0004712055971002683,0.00047544936374102766,0.0005789653913475264,0.0006319504847099249
1075,2019-05-14,6.928284511972882e-05,0.0005664679764051136,-3.0334606784089152e-05,0.0002515070228451994
