step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1405,2020-09-02,0.0028617187332924793,0.0065883857205825125,0.00941533679930708,0.004469792826588124
1410,2020-09-10,0.015631294233176517,0.01459424897734327,0.01202930812645601,0.018723361073788098
1415,2020-09-17,0.013982381429327994,0.01413291454369444,0.011514873190859415,0.017026012185843178
1420,2020-09-24,0.012739920519554747,0.01281844858204424,0.012867327421333131,0.016408336756346256
1425,2020-10-01,0.01170379881021879,0.011729848010487138,0.012467341721686757,0.015286563605588218
1430,2020-10-08,0.010359621519438249,0.01042634592277621,0.012851580360674748,0.013882799535884548
1435,2020-10-15,0.008220172974971702,0.009960948956033238,0.012363155310553493,0.010571061451543313
1440,2020-10-22,0.0071201555492421235,0.00918340648884583,0.01116358236416405,0.009090333028907835
1445,2020-10-29,0.0057788456218743406,0.007144198396156436,0.010400070380373638,0.007023721266282586
1450,2020-11-05,0.0073481507598915285,0.009106211075341942,0.010813454190412677,0.009031880920900974
1455,2020-11-12,0.0065108649705116275,0.0083274234764976,0.009946231896085156,0.00825023556370192
1460,2020-11-19,0.005670693892575913,0.007262097451521248,0.008762537286582401,0.007163051673385754
1465,2020-11-27,0.00479833220506983,0.006030226292047465,0.007987851130886575,0.006061527903060333
1470,2020-12-04,0.003944243380839418,0.0051339515120208306,0.00729937501742161,0.004934721000895584
1475,2020-12-11,0.003317402449342408,0.004321689173448826,0.0061704577955147165,0.004209354498165349
1480,2020-12-18,0.0023507950634463538,0.0033108534890116245,0.004648701436964686,0.002979515324569651
1485,2020-12-28,0.0017013493343907577,0.0029605023867477014,0.0037846284279277505,0.0024163697418713367
1490,2021-01-05,0.001307080885179476,0.0025346133704453604,0.003215068872809143,0.001982748712106902
1495,2021-01-12,0.0015434540129627046,0.0023369179262297994,0.0027564908008121565,0.002888494787708123
1500,2021-01-20,0.0011475766805758934,0.002030626446870014,0.0025092061114304117,0.002622199598237954
