step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
730,2017-12-27,-0.00020218380338294812,-0.0002668260838636698,-0.00028550505949805224,-0.00015358046679429352
735,2018-01-04,-0.00023134160470775775,-0.0003112766300574142,-0.00031334626426509705,-0.00016672922916803997
740,2018-01-11,-0.0002454469654803986,-0.00031756890756766474,-0.0003289091308166325,-0.0001629181777576475
745,2018-01-19,-0.0002468599110602605,-0.00035623550715611706,-0.00037312257159641005,-0.00011845282554471723
750,2018-01-26,-0.0003488734446983364,-0.0003938223389564574,-0.0004145040738750805,-0.00026112788409418935
755,2018-02-02,-0.0005877409422952784,-0.0003720811018715136,-0.0005971848944146073,-0.0005489055480727181
760,2018-02-09,-0.00030172742965515884,0.004046612214019917,0.0006267875044987238,0.000337053503945197
765,2018-02-16,-3.706287487864688e-05,0.003885638370739168,0.0010773650363506424,0.0005111656320759058
770,2018-02-26,-1.8064310273012776e-05,0.003401784868692701,0.001481930376368636,0.0004392832856249714
775,2018-03-05,9.180601615988438e-05,0.0029781461395325596,0.0019161868309125706,0.0006930497671946712
780,2018-03-12,9.527449953202171e-05,0.0026493634248309387,0.001874750164460268,0.0005208632248696072
785,2018-03-19,0.00011040854176408518,0.0023549221428907905,0.0017265937820407685,0.00044074306042512915
790,2018-03-26,0.0008672346459003347,0.0021426450664432896,0.0017103598851600352,0.0011279594753576463
795,2018-04-03,0.0008959734474672168,0.002831061741032339,0.0018657459186541257,0.0012578044354047998
800,2018-04-10,0.001073885158918524,0.0028277216495390437,0.0021361257973125905,0.0015815868232062422
805,2018-04-17,0.0009758991136956021,0.0025380146368475624,0.0020582713611772938,0.001435296636266122
810,2018-04-24,0.0008761673472484508,0.002220616056882396,0.002015976107277013,0.001306348068527668
815,2018-05-01,0.0008187916465697681,0.001949118807493711,0.001846602672042717,0.0012367407837581752
820,2018-05-08,0.0007186314718948669,0.001693883370918743,0.0016586767600439863,0.0011156862979149302
825,2018-05-15,0.0006048288719255503,0.0014675918407114723,0.001446975667903291,0.0009233293622335113
830,2018-05-22,0.0005186632890210109,0.0012623253049020336,0.0012553471275013398,0.0007758141863031964
835,2018-05-30,0.00038771915474341325,0.0010094957422661867,0.0010085361253416507,0.0005765450449989264
840,2018-06-06,0.0003725747674755074,0.0008833030370587463,0.0008336679488745922,0.000596755038714505
845,2018-06-13,0.00032153019844737696,0.0007609173671822257,0.0007174886453182758,0.0005128798829868502
850,2018-06-20,0.00027016406386286225,0.0006424222417039471,0.0006092980754479836,0.0004287723768327865
855,2018-06-27,0.00024302554688227445,0.00045403338087312574,0.0004227061927774135,0.0004537148375886472
860,2018-07-05,0.0001763829745325379,0.00036753998113157665,0.0003172207035166196,0.00034661867714403657
865,2018-07-12,0.00011596697161162065,0.00024653169339279124,0.00014514527402491648,0.00032365991353291274
870,2018-07-19,8.832451606014959e-05,0.00020429247236614917,0.00011253582053591277,0.0002626282198365172
875,2018-07-26,3.6129037039128626e-05,0.00011761663632932107,5.618358714920595e-05,0.00017125567941065438
880,2018-08-02,1.1784708866074664e-05,5.59614953785667e-05,-1.0353631259297165e-05,0.0001589030987671341
885,2018-08-09,-3.998629685790528e-06,3.008868962033332e-05,-2.9440077613925238e-05,0.0001243650806883159
890,2018-08-16,-6.461569854456933e-05,-8.276343267310059e-05,-0.00015988081901439913,7.01900608853806e-05
895,2018-08-23,-5.903714084717733e-05,-7.835329049699935e-05,-0.00015022313009935108,6.347373814687521e-05
900,2018-08-30,-0.00010301157585077109,-0.00014263521254087924,-0.00020764817593653238,-1.5060812495416441e-05
905,2018-09-07,-9.808263075267221e-05,-0.00013324823246020843,-0.00019025035226146028,-2.6110963374259546e-05
910,2018-09-14,-0.00010380118634675463,-0.00014231378270775265,-0.00019056465016424194,-3.897848383123444e-05
915,2018-09-21,-0.000128275022288235,-0.0001859103106684951,-0.00024228527332691017,-5.166460641525771e-05
920,2018-09-28,-0.00011721281332890218,-0.00017193836929104615,-0.00022395902800857243,-4.73688647631049e-05
925,2018-10-05,-0.000154801100487499,-0.0002102126885212925,-0.00025614075796971046,-0.00011815551184888149
930,2018-10-12,-0.00019676521179797573,-0.0005178666163082508,-0.0011910014620230005,-0.0007248774319477344
935,2018-10-19,0.00014038546275628428,0.0008864678074617261,-0.0007995182863267153,-6.955106169611505e-05
940,2018-10-26,0.0005241534674708763,0.0012451055308615035,0.0007241422565482345,0.000318368244648164
945,2018-11-02,0.0005447664781313155,0.0015173496338629115,0.0011661900362061606,0.0004710487889582518
950,2018-11-09,0.0004943030606485607,0.0013848009122846411,0.0016840465157012719,0.0004944756925810267
955,2018-11-16,0.00038586817527253015,0.00135667662087608,0.001868242384021006,0.0003354755108206017
960,2018-11-26,0.0002667456543093256,0.0014320202760470296,0.0022287697559232873,0.0002782038338325097
965,2018-12-03,0.0004694299304307817,0.0016366724033506747,0.002229206630757141,0.0005921066159486128
970,2018-12-11,0.0013002569127922331,0.002470623751484911,0.002585329851306741,0.001238293619770277
975,2018-12-18,0.0010599787966368776,0.0023015033517624966,0.0027771499855508853,0.0009413506453508531
980,2018-12-26,0.0031522007402615946,0.004504746499850993,0.005277141930184193,0.003590086484143002
985,2019-01-03,0.00223005664385131,0.00414907577119547,0.004906409280656957,0.002905132068794797
990,2019-01-10,0.0018632583776021976,0.0045630066830543445,0.0052875809009277595,0.002256650861549817
995,2019-01-17,0.0017350466924110095,0.004072688723170039,0.004814846867168456,0.002053372368409825
1000,2019-01-25,0.001562897075082619,0.003613001585609146,0.004552180719161677,0.001817106587478431
1005,2019-02-01,0.0014079425324287928,0.0032129855428386198,0.004138697423492719,0.0016319148726725993
1010,2019-02-08,0.0012709045375981754,0.00286772362708111,0.0036861998571623414,0.001465932304426493
1015,2019-02-15,0.0011170182949593683,0.002518464696989616,0.0032543443631641513,0.0012420911214724775
1020,2019-02-25,0.0009961446163352925,0.002218961958432721,0.002866219027684078,0.0010944902432871038
