date,F_stat,p_value,significant
2016-09-06,0.3152,0.575,False
2016-09-07,0.033,0.856,False
2016-09-08,0.0357,0.8503,False
2016-09-09,0.0524,0.8192,False
2016-09-12,0.024,0.8771,False
2016-09-13,0.03,0.8625,False
2016-09-14,0.0244,0.876,False
2016-09-15,0.0046,0.9461,False
2016-09-16,0.0081,0.9284,False
2016-09-19,0.0122,0.9123,False
2016-09-20,0.0295,0.8637,False
2016-09-21,0.0267,0.8702,False
2016-09-22,0.029,0.865,False
2016-09-23,0.0235,0.8782,False
2016-09-26,0.0246,0.8755,False
2016-09-27,0.1092,0.7414,False
2016-09-28,0.1526,0.6964,False
2016-09-29,0.1846,0.6678,False
2016-09-30,0.1697,0.6807,False
2016-10-03,0.1685,0.6818,False
2016-10-04,0.1563,0.6929,False
2016-10-05,0.2773,0.5989,False
2016-10-06,0.2688,0.6046,False
2016-10-07,0.2626,0.6088,False
2016-10-10,0.3009,0.5838,False
2016-10-11,0.2935,0.5884,False
2016-10-12,0.2935,0.5885,False
2016-10-13,0.2853,0.5937,False
2016-10-14,0.2604,0.6103,False
2016-10-17,0.2887,0.5915,False
2016-10-18,0.293,0.5888,False
2016-10-19,0.2835,0.5949,False
2016-10-20,0.2871,0.5926,False
2016-10-21,0.2658,0.6066,False
2016-10-24,0.2635,0.6081,False
2016-10-25,0.1042,0.7471,False
2016-10-26,0.1248,0.7242,False
2016-10-27,0.1227,0.7264,False
2016-10-28,0.1679,0.6823,False
2016-10-31,0.1696,0.6808,False
2016-11-01,0.173,0.6778,False
2016-11-02,0.1984,0.6564,False
2016-11-03,0.196,0.6584,False
2016-11-04,0.2021,0.6534,False
2016-11-07,0.2186,0.6405,False
2016-11-08,0.1973,0.6573,False
2016-11-09,0.1297,0.719,False
2016-11-10,0.1288,0.72,False
2016-11-11,0.0852,0.7706,False
2016-11-14,0.1137,0.7363,False
2016-11-15,0.2246,0.636,False
2016-11-16,0.2884,0.5917,False
2016-11-17,0.3198,0.5723,False
2016-11-18,0.319,0.5727,False
2016-11-21,0.3236,0.57,False
2016-11-22,0.317,0.5739,False
2016-11-23,0.3246,0.5694,False
2016-11-25,0.3264,0.5683,False
2016-11-28,0.3305,0.5659,False
2016-11-29,0.3285,0.567,False
2016-11-30,0.3149,0.5752,False
2016-12-01,0.3109,0.5777,False
2016-12-02,0.274,0.6011,False
2016-12-05,0.3659,0.5458,False
2016-12-06,0.3627,0.5475,False
2016-12-07,0.3676,0.5448,False
2016-12-08,0.3804,0.538,False
