Date,Close,High,Low,Open,Volume
2018-03-16,242.3080596923828,243.35965403873402,242.2550403949287,242.5731561796535,100343700
2018-03-19,239.02957153320312,242.4848066021143,237.3770736672259,241.5569418332519,109208400
2018-03-20,239.43606567382812,240.07232421525157,238.75560640551987,239.42722013482984,59757300
2018-03-21,238.9765625,241.48624182819262,238.76448527928557,239.39189836930612,78709600
2018-03-22,233.00282287597656,237.5979999945079,232.72885384939002,236.74966416722836,148785900
2018-03-23,228.03646850585938,233.77164185526675,227.84205539286063,233.44468047615774,183534800
2018-03-26,234.2752685546875,234.55805609934146,229.23824688504877,231.6418870783982,141956100
2018-03-27,230.28985595703125,235.74221375579822,228.73455132957181,235.21202078562462,129941400
2018-03-28,229.60940551757812,232.09260187443158,228.50479184044528,230.42241304991515,146452300
2018-03-29,232.54324340820312,234.40784513814182,229.61822883172016,230.7493520488969,111601600
2018-04-02,227.52392578125,232.52562014188928,225.0495882525477,232.0130642531419,186286300
2018-04-03,230.44007873535156,230.9172793982048,226.96717978305338,228.76107132825462,119956900
2018-04-04,232.90560913085938,233.6125511780007,226.7551270227763,226.8876752856015,123715300
2018-04-05,234.7436065673828,235.62729725260604,233.5771283905443,234.66405067378514,82652600
2018-04-06,229.51220703125,234.2752870709953,227.99225756873417,232.78187422548618,179521200
2018-04-09,230.64332580566406,234.03669563881604,229.7066156054344,230.97028712505096,105442900
2018-04-10,234.31063842773438,235.0971362790858,232.39304426307268,233.53298611524056,103529000
2018-04-11,233.08230590820312,234.74364901170844,232.75534461044813,232.82602801208256,91140200
2018-04-12,234.99990844726562,235.9454641579969,234.23110169917575,234.40785066181715,68890500
2018-04-13,234.31063842773438,236.42267263862578,233.30324481789924,236.30778850590198,85079200
2018-04-16,236.23715209960938,237.00598608208193,235.1237195472805,235.94554587517234,63405300
2018-04-17,238.7644500732422,239.36535342206966,237.49193300036845,238.00446186422565,64682000
2018-04-18,238.94122314453125,239.74535822498413,238.48168656357623,239.20631965807513,57303900
2018-04-19,237.6156463623047,238.49049167681346,236.58171619852686,238.28723307214477,77655900
2018-04-20,235.6009063720703,237.76596067728715,234.71721514024568,237.545037869331,99953100
2018-04-23,235.5655517578125,236.7320305255298,234.48744749700347,236.1753007969323,65558000
2018-04-24,232.39308166503906,236.81153690795716,230.8907960952027,236.59061414581126,112885500
2018-04-25,232.96743774414062,233.40928319691392,230.5107781054454,232.33117921342284,103840900
2018-04-26,235.33578491210938,236.1664567396624,233.55073852104508,233.99258409024932,67731900
2018-04-27,235.556640625,236.2459184379711,234.61993044245224,235.94546677263557,57053600
2018-04-30,233.74510192871094,236.73198165607022,233.67439155053606,236.17525204240047,82182300
2018-05-01,234.160400390625,234.26643897285976,231.62418511436118,233.1794895687467,74203400
2018-05-02,232.5874786376953,234.7790150265446,232.19865244584616,233.96603442039367,86368900
2018-05-03,232.074951171875,232.72887395271127,228.92016748877577,231.7568353222072,136311500
2018-05-04,235.0794677734375,235.75992709625967,230.77589696113725,231.1028583129879,91222100
2018-05-07,235.87481689453125,236.84685543367848,235.15900236383027,235.84830724288375,55304900
2018-05-08,235.87481689453125,236.23710647767695,234.31066654300142,235.50365480335702,67499200
2018-05-09,238.15472412109375,238.4816854756761,236.02502557830903,236.5464000313064,59666100
2018-05-10,240.38156127929688,240.70854952792098,238.79092862937145,238.89696721028608,72063900
2018-05-11,241.11509704589844,241.38019356118602,239.9927922055923,240.50534809262754,59871500
2018-05-14,241.22998046875,242.20201900063026,240.6820693919491,241.54809628614152,54790600
2018-05-15,239.56861877441406,240.01928281464853,238.62306299805707,240.00161870440058,87036100
2018-05-16,240.57601928710938,241.0355558477446,239.5774441834004,239.6039808016906,53942600
2018-05-17,240.37281799316406,241.45092218362453,239.59516553209602,240.31095314555378,56536400
2018-05-18,239.7718505859375,240.39044503041083,239.4183796039987,240.0281285092887,64368000
2018-05-21,241.5745849609375,242.11365045107684,240.86764300493607,241.25646917116896,58025900
2018-05-22,240.90298461914062,242.35225076806103,240.57602327210842,242.09597283331613,52966400
2018-05-23,241.56576538085938,241.5923020009654,239.47142196883436,239.6305068489211,64694200
2018-05-24,241.0708770751953,241.4420391350856,239.28583108913134,241.1680971017814,76043800
2018-05-25,240.4965057373047,241.1239188105329,239.99279538347892,240.4965057373047,56374800
2018-05-29,237.73052978515625,239.63048690313875,236.6170975258855,238.87049866232422,115908600
2018-05-30,240.90298461914062,241.34483010823462,238.96772618756867,239.03840959985598,69678400
2018-05-31,239.42718505859375,240.79689499733175,238.82628179308952,240.49644336457965,93519900
2018-06-01,241.7778778076172,242.0783295298531,240.6555729092625,240.72628329573612,71258400
2018-06-04,242.92677307128906,243.1830511416607,242.36122456936712,242.59981155122318,45385200
2018-06-05,243.10333251953125,243.48331307250177,242.2903251575438,243.0591318008429,51135000
2018-06-06,245.1359100341797,245.24194865313652,243.09458571492277,243.71318028298782,62732200
2018-06-07,245.10934448242188,245.91350645027276,244.19914391979617,245.6219003146421,72969400
2018-06-08,245.83401489257812,245.8870341980291,244.4819686673565,244.6498721239882,72139700
2018-06-11,246.16098022460938,246.87676782782057,245.94005745897357,246.05494161200195,58892500
2018-06-12,246.4791259765625,246.84141558459777,245.83402178467537,246.57631904991064,72329000
2018-06-13,245.6925506591797,246.97391309919198,245.48929206780932,246.71763521756895,79070600
2018-06-14,246.3112335205078,246.84142661357126,245.7191486091035,246.55866595330826,77097600
2018-06-15,245.9969940185547,246.3343088427787,244.4169617544594,245.52653573456027,120041600
2018-06-18,245.4910125732422,245.61529785717133,244.06189434330213,244.54121078049525,52917600
2018-06-19,244.5500946044922,244.77200939088465,242.8014050041513,243.21860588613742,97531500
2018-06-20,244.96725463867188,245.63299888683773,244.62993988532875,245.2335415022571,53785500
2018-06-21,243.43167114257812,244.97621670323363,242.93458411523488,244.95844618062125,71061400
2018-06-22,243.8754425048828,244.80750077533844,243.65352773894645,244.69210076277875,54898500
2018-06-25,240.55557250976562,242.8812345960676,238.86902594322004,242.72146248842876,137854200
2018-06-26,241.08822631835938,241.94037150239652,240.36922458663946,241.12374026871296,68547400
2018-06-27,239.09095764160156,243.10316657911685,238.94004369199013,241.6740485885047,105110700
2018-06-28,240.4580078125,241.22138170301798,238.32760411321343,239.03774770937838,76650500
2018-06-29,240.80418395996094,242.91681716626175,240.68878393099698,241.549814428795,97592500
2018-07-02,241.3189239501953,241.4787231323051,238.99326207826945,239.2329473068349,63554800
2018-07-03,240.46685791015625,242.31320410898738,240.04079885597014,242.2155475162648,42187100
2018-07-05,242.42857360839844,242.49071624932256,240.52011188401102,241.59419894270374,56925900
2018-07-06,244.47906494140625,244.8518665685956,242.07348943656189,242.45520341190885,66493700
2018-07-09,246.68048095703125,246.7337383407492,245.43776352159904,245.48213564496118,50550400
2018-07-10,247.56813049316406,247.66578708564802,246.84024349176497,247.1331861800095,51966800
2018-07-11,245.75729370117188,246.80475206225054,245.45549284771084,246.01472243382065,77054700
2018-07-12,247.98532104492188,248.03857842434638,246.41417417348606,247.0177758664348,60124700
2018-07-13,248.18057250976562,248.48237331413685,247.35505615464416,247.80777090580222,48216000
2018-07-16,247.9586944580078,248.3670100667939,247.5148648995688,248.2250084465951,48201000
2018-07-17,248.96173095703125,249.35230310008058,247.13315550966573,247.18641288469937,52315500
2018-07-18,249.4853973388672,249.59191206792966,248.59773847774855,249.04156790830788,44593500
2018-07-19,248.5445098876953,249.20136885242536,248.0651664622211,248.81968199936338,61412100
2018-07-20,248.26040649414062,248.97054978711964,248.10063441166912,248.34029253537636,82337700
2018-07-23,248.72207641601562,248.9262206602363,247.71013209713192,248.05633212913037,47047600
2018-07-24,249.97373962402344,250.8170268525768,249.1038507874251,250.1335388967904,68026900
2018-07-25,252.1040802001953,252.42362448673683,249.6807610037605,249.72513312493334,78882900
2018-07-26,251.50938415527344,252.19287206780942,251.2874693290876,251.3851259389997,57919500
2018-07-27,249.80502319335938,251.93539950765498,248.88185019112294,251.83774292521235,76768700
2018-07-30,248.5001220703125,250.04463990131578,247.97637947622283,249.88486779932234,63742500
2018-07-31,249.7251739501953,250.33766102207017,248.8819138856048,249.26360087555244,68570500
2018-08-01,249.30787658691406,250.43522077645216,248.659902898579,249.92924867985008,53853300
2018-08-02,250.6660919189453,250.8347222431429,247.79894298024752,248.00311434626792,63426400
2018-08-03,251.74014282226562,251.7934002046504,250.61279835363666,250.7903410210577,53935400
2018-08-06,252.66329956054688,252.97395857459247,251.38506828772208,251.77564045937442,39400900
2018-08-07,253.4976043701172,253.8793182662785,253.19580360955138,253.3289741094115,43196600
2018-08-08,253.39112854003906,253.7905859225437,252.92955561582255,253.3290129983272,42114600
2018-08-09,253.04493713378906,253.8438247512355,252.91179371241478,253.45325265573712,35717000
2018-08-10,251.3494873046875,252.1483748648411,250.63934395961866,251.6069159603499,77076000
2018-08-13,250.40858459472656,252.2371597870531,250.1156419836955,251.62467297038836,65732900
2018-08-14,252.0063934326172,252.24607870802964,250.74593277880362,251.13650491950173,43842000
2018-08-15,250.12461853027344,250.79924821843355,248.686614901688,250.6572194899151,102925400
2018-08-16,252.14846801757812,253.0183837782162,251.5270957472354,251.56260969990868,69967900
2018-08-17,253.03607177734375,253.4799012762992,251.5359259037381,251.94424145780033,65618500
2018-08-20,253.5775604248047,253.8438472911981,253.0360743442006,253.48878910627252,39807500
2018-08-21,254.1723175048828,255.0333479630859,253.61308790667158,254.09243143216798,67272000
2018-08-22,254.021484375,254.5452001330965,253.49774152769032,253.76405558230402,44993300
2018-08-23,253.68405151367188,254.70485385858763,253.36448021459879,253.84382361860813,49204900
2018-08-24,255.21075439453125,255.3527830332771,254.20769575720874,254.26095311058933,57487400
2018-08-27,257.22589111328125,257.33240588682605,256.24946054043704,256.40923270075433,57072400
2018-08-28,257.3501281738281,257.7939577065519,256.8885281227042,257.68741586376615,46943500
2018-08-29,258.7348937988281,258.9656667527116,257.32351902828185,257.5631772420402,61485500
2018-08-30,257.6872863769531,258.62820234638474,257.09257027190034,258.2554008961827,61229500
2018-08-31,257.69622802734375,258.1400574341752,256.7908257895186,257.2790273013543,66140800
2018-09-04,257.2525634765625,257.60762181172146,256.2495040400578,257.2791921744691,57594400
2018-09-05,256.56011962890625,257.10160578959284,255.54820229775174,256.89743443569347,72452400
2018-09-06,255.78782653808594,256.9684011158249,254.75813882384264,256.66660029963003,65909900
2018-09-07,255.2908172607422,256.26724789773334,254.5007874897002,254.7404728351322,73524800
2018-09-10,255.7345733642578,256.56897502417314,255.539287293018,256.3026610601894,50210900
2018-09-11,256.5778503417969,257.0216798888951,254.74041660460662,255.08658956495626,50530500
2018-09-12,256.6399841308594,257.24358579269136,255.8499816506508,256.58672675418035,59810800
2018-09-13,258.1578674316406,258.3442953348075,257.4211223455566,257.70517974058833,51034200
2018-09-14,258.2023010253906,258.5484740117114,257.4211566296206,258.36207317292326,55079900
2018-09-17,256.8352355957031,258.18446743841525,256.56006349021055,258.1489805848816,68244000
2018-09-18,258.2289123535156,258.82362878130147,257.02168188962406,257.04831057908905,61930400
2018-09-19,258.5041198730469,258.9213207912113,258.1579197734338,258.2822050674107,49080600
2018-09-20,260.5989074707031,260.9184787850341,258.52178873975845,259.7645329642432,100360600
2018-09-21,260.3608703613281,261.45764333870767,260.2003749632241,261.34172092502115,105479700
2018-09-24,259.4959411621094,259.9239561004905,258.9163563078542,259.78128445436346,53409600
2018-09-25,259.2552795410156,260.0577839923252,259.0145363691755,259.950787027063,44370000
2018-09-26,258.4794616699219,260.58380737485373,258.06037218301276,259.397888348233,79739700
2018-09-27,259.2016906738281,260.2895381277292,258.67560430350846,258.9520221046623,59249500
2018-09-28,259.2284240722656,259.727761180098,258.54184235195396,258.5774898512052,70091400
2018-10-01,260.1289978027344,261.1989941092635,259.46023990671796,260.4678122787801,62078900
2018-10-02,259.9774169921875,260.6907479078921,259.6029277855832,259.9774169921875,47258200
2018-10-03,260.1201171875,261.44870772895086,259.763451690474,261.02961828669123,64694600
2018-10-04,258.0870666503906,259.69207482332916,256.4998822262784,259.6385763650199,111545900
2018-10-05,256.6424865722656,258.82707894540624,255.21579789709477,258.30991824671617,105951700
2018-10-08,256.6424865722656,256.99915193810256,254.57378935385907,255.95587785091084,87742200
2018-10-09,256.2680969238281,257.5699383979539,255.7063357693403,256.25919865326443,74339000
2018-10-10,248.15371704101562,255.83107074359222,247.77922791122626,255.75972133955884,214731000
2018-10-11,242.6878204345703,248.6887911916292,241.07385950184556,247.0659319900336,274840500
2018-10-12,246.058349609375,247.07484753078003,242.86612979515945,246.78950427810025,183186500
