Date,Close,High,Low,Open,Volume
2015-01-02,24.192607879638672,24.659510070593672,23.754471558295847,24.64844536553832,212818400
2015-01-05,23.51104736328125,24.042120770781356,23.325172599185915,23.96245967524455,257142000
2015-01-06,23.513267517089844,23.772165309183304,23.152579204524255,23.575225789908487,263188400
2015-01-07,23.842979431152344,23.94255500406204,23.610634176714214,23.72127445249682,160423600
2015-01-08,24.75908088684082,24.816614303203295,24.05319538405384,24.170475495010283,237458000
2015-01-09,24.78563690185547,25.060024333551862,24.387331204040734,24.931681198896364,214798000
2015-01-12,24.174901962280273,24.9228296715174,24.075326382352763,24.916191524620462,198603200
2015-01-13,24.389545440673828,24.960449733893075,24.099668425353194,24.657294735965763,268367600
2015-01-14,24.296602249145508,24.44928466294763,24.008936892193326,24.128428577931782,195826400
2015-01-15,23.637195587158203,24.35414431798287,23.60179156610171,24.340868021116325,240056000
2015-01-16,23.45353126525879,23.80536831130288,23.278719381634467,23.683663301109657,314053200
2015-01-20,24.057621002197266,24.11294113817059,23.566377924636292,23.862893043099756,199599600
2015-01-21,24.24128532409668,24.57541774452879,23.95804479734744,24.108515641336837,194303600
2015-01-22,24.87193489074707,24.88742446217416,24.278902931738003,24.39839463484841,215185600
2015-01-23,25.00027847290039,25.170663761693863,24.679420647171945,24.849807624202118,185859200
2015-01-26,25.02682876586914,25.305642719304203,24.960445616732773,25.168448176577243,222460000
2015-01-27,24.150562286376953,24.8896402990191,24.1262212875984,24.876362316261897,382274800
2015-01-28,25.5158634185791,26.13766300317951,25.5158634185791,26.02923430226332,585908400
2015-01-29,26.310260772705078,26.37443234220827,25.571182772424184,25.739356482562314,337745600
2015-01-30,25.925233840942383,26.55366988452238,25.856635712406298,26.199621290376125,334982000
2015-02-02,26.250511169433594,26.370002869616926,25.68624677706615,26.122169732854424,250956400
2015-02-03,26.254940032958984,26.352302335998324,26.02480803700248,26.221747609729693,207662800
2015-02-04,26.456310272216797,26.666527873247325,26.17970949841648,26.221753356270014,280598800
2015-02-05,26.645137786865234,26.709562617574388,26.491851062250362,26.662908809726655,168984800
2015-02-06,26.420761108398438,26.714004163225805,26.314126499870483,26.662908024891667,174826400
2015-02-09,26.59626007080078,26.62291744894482,26.309681391456404,26.336340464499866,155559200
2015-02-10,27.107213973999023,27.136095061304506,26.69400934269236,26.696229661023946,248034000
2015-02-11,27.742570877075195,27.751457234046466,27.213845349029228,27.273826139961198,294247200
2015-02-12,28.093585968017578,28.320183927242496,27.8958691046174,28.004724056456826,297898000
2015-02-13,28.231307983398438,28.275738069644984,27.913627951528106,28.275738069644984,217088800
2015-02-17,28.397924423217773,28.631186622082282,28.195763624881966,28.322391239862906,252609600
2015-02-18,28.595651626586914,28.60898031884703,28.313515211149024,28.353502982829205,179566800
2015-02-19,28.535663604736328,28.664513254672688,28.50900622536984,28.54232794957795,149449600
2015-02-20,28.768924713134766,28.768924713134766,28.446802295850947,28.573428232665083,195793600
2015-02-23,29.546464920043945,29.546464920043945,28.804471802520936,28.884447331881436,283896400
2015-02-24,29.362083435058594,29.679765305901768,29.139929513277295,29.53314290397415,276912400
2015-02-25,28.611196517944336,29.235451763904805,28.469018171309017,29.226563710478064,298846800
2015-02-26,28.973308563232422,29.07327713106697,28.126902824541162,28.61119665484146,365150000
2015-02-27,28.537887573242188,29.00663237357377,28.4890134507584,28.88000304082967,248059200
2015-03-02,28.677841186523438,28.942204824251785,28.502341127333437,28.713386617938777,192386800
2015-03-03,28.737823486328125,28.773368917506,28.45568713477693,28.648963298182327,151265200
2015-03-04,28.5556583404541,28.78225624796574,28.506787605303753,28.680067361107007,126665200
2015-03-05,28.082469940185547,28.602309153184912,27.93806959383036,28.564543404185695,226068400
2015-03-06,28.124675750732422,28.74004114058892,28.049144258829877,28.524551645020985,291368400
2015-03-09,28.244651794433594,28.78448763129956,27.78257119248334,28.42681795742744,354114000
2015-03-10,27.660381317138672,28.262418155621695,27.502652258634235,28.082474047098263,275426400
2015-03-11,27.15608787536621,27.718136880404018,27.12720848319452,27.713694548877402,275756000
2015-03-12,27.64704704284668,27.74701729622156,27.020573228981956,27.171637920724486,193450800
2015-03-13,27.455997467041016,27.85809714605445,27.23162326651431,27.635943264020362,207309200
2015-03-16,27.75812530517578,27.75812530517578,27.296046544920685,27.520420732700014,143497200
2015-03-17,28.22242546081543,28.284628267969687,27.913631743228663,27.96917020603059,204092400
2015-03-18,28.540103912353516,28.693390603335025,28.073581190335037,28.213537498470796,261083600
2015-03-19,28.32461929321289,28.713388577629537,28.302404244511855,28.602311639224784,183238000
2015-03-20,27.969175338745117,28.524558373785165,27.80478193325487,28.491236645908533,274780400
2015-03-23,28.26019287109375,28.402371208638087,28.106906162375846,28.240199836860707,150838800
2015-03-24,28.144672393798828,28.444578063759085,28.115791307952733,28.264635678722573,131369200
2015-03-25,27.409345626831055,28.173555530969583,27.409345626831055,28.11135271456754,206620800
2015-03-26,27.60039520263672,27.74257353801557,27.23606300636597,27.27160843766041,190291600
2015-03-27,27.380462646484375,27.70258505848325,27.304931149287167,27.67370566747833,158184800
2015-03-30,28.07358741760254,28.080251763054054,27.54708209323727,27.55819046558957,188398800
2015-03-31,27.642610549926758,28.10024705323261,27.62705984432607,28.0113851519859,168362400
2015-04-01,27.602624893188477,27.795899416085437,27.347147543124656,27.72925256132099,162485600
2015-04-02,27.84032440185547,27.89364085892032,27.589291125563008,27.77589957273979,128880400
2015-04-06,28.29129409790039,28.32683952951182,27.62039017777961,27.651491582989873,148776000
2015-04-07,27.993608474731445,28.46235156172454,27.986944130091178,28.355718657681365,140049200
2015-04-08,27.902517318725586,28.080241039090957,27.762561032994686,27.958055769477387,149316800
2015-04-09,28.11579704284668,28.120241069990733,27.693705988748246,27.958067977227838,129936000
2015-04-10,28.235755920410156,28.260192981167595,27.82699362210292,27.98027863651839,160752000
2015-04-13,28.180221557617188,28.56232822738355,28.126905096791532,28.517894736045996,145460400
2015-04-14,28.058040618896484,28.277972523909053,27.971400726167293,28.21354768407711,102098400
2015-04-15,28.164670944213867,28.24242446960834,27.99361318834602,28.082475086611023,115881600
2015-04-16,28.02916145324707,28.235764679716457,28.015832759571627,28.053598521585386,113476000
2015-04-17,27.713695526123047,28.022489272545602,27.649270699868765,27.891419301645175,207828000
2015-04-20,28.346830368041992,28.462349622032768,27.806996455276874,27.895858332523268,188217200
2015-04-21,28.19354820251465,28.48012520073409,28.140230053864958,28.457911847812642,129740400
2015-04-22,28.573427200317383,28.62896566300797,28.06247436050361,28.211317033738535,150618000
2015-04-23,28.806692123413086,28.973307527112027,28.46679697105117,28.50234240405872,183083600
2015-04-24,28.942203521728516,29.019958725725385,28.70894129953666,28.98885732208639,178103600
2015-04-27,29.468704223632812,29.57534050279643,29.135473478292983,29.393172734907406,387816800
2015-04-28,29.004413604736328,29.888585206951774,28.784483405905128,29.870815877385294,475696000
2015-04-29,28.577878952026367,29.23323231097932,28.50234743590019,28.915553845613523,253544400
2015-04-30,27.802555084228516,28.577871557806247,27.675927455621842,28.577871557806247,332781600
2015-05-01,28.64674186706543,28.90888520558984,27.835881568938238,28.013603654255334,234050400
2015-05-04,28.591205596923828,29.006635685468652,28.493457340795633,28.768929390811504,203953200
2015-05-05,27.946958541870117,28.535664962892916,27.942514515164522,28.469018121505634,197085600
2015-05-06,27.77145767211914,28.15800495791627,27.404903422444445,28.11579517734717,288564000
2015-05-07,27.94322395324707,28.12615094289495,27.666601323454554,27.833912656741475,175763600
2015-05-08,28.469707489013672,28.469707489013672,28.132853405005918,28.26000999669395,222201600
2015-05-11,28.1796932220459,28.456314180575312,28.02576623369674,28.418390682627546,168143200
2015-05-12,28.07930564880371,28.304617032312276,27.845069087437746,28.01907261211921,192640000
2015-05-13,28.110538482666016,28.373775078379587,28.079307166393143,28.14176979893889,138776800
2015-05-14,28.766401290893555,28.766401290893555,28.36708631302993,28.42285677051672,180814000
2015-05-15,28.726245880126953,28.886865057060014,28.60132061005864,28.79317110450878,152832000
2015-05-18,29.043014526367188,29.1612475854149,28.6347745020495,28.639237090303414,203531600
2015-05-19,29.016250610351562,29.19694631905053,28.92032366877132,29.154560233512147,178532800
2015-05-20,29.014015197753906,29.21925002288651,28.853396046961823,29.000630835847524,145819600
2015-05-21,29.31072425842285,29.36426512807288,28.962717115594927,29.016257985244955,158921600
2015-05-22,29.567264556884766,29.66319151483739,29.31295140420748,29.35757049383677,182384000
2015-05-26,28.915864944458008,29.649806051808497,28.804324032431605,29.580651230985488,282790400
2015-05-27,29.455717086791992,29.504795351297332,29.01178651779987,29.07647873703444,183332800
2015-05-28,29.397720336914062,29.43564383573585,29.246026341626916,29.415567289999302,122933200
2015-05-29,29.06309700012207,29.32410230095591,28.978324825780795,29.275024032017086,203538000
2015-06-01,29.121097564697266,29.310718462078576,29.01178965788815,29.06309752034872,128451200
2015-06-02,28.99171257019043,29.147869151254092,28.848940352652487,28.969403028342118,134670400
2015-06-03,29.02740478515625,29.210333508028192,28.97832651335931,29.147870871915426,123934000
2015-06-04,28.857864379882812,29.13002447267988,28.757478241644847,28.906942652613985,153800400
2015-06-05,28.69947624206543,28.93148325289006,28.634784008714654,28.88909716029949,142507200
2015-06-08,28.50985336303711,28.8243995030071,28.293463755025808,28.755241288975867,210699200
2015-06-09,28.425081253051758,28.572316051296664,28.023535052525542,28.264462092049676,224301600
2015-06-10,28.75078582763672,28.853401557823254,28.521010125158224,28.536625784357813,156349200
2015-06-11,28.68609046936035,29.04078974685961,28.661551332957096,28.817707926451256,141563600
2015-06-12,28.369314193725586,28.6280899177964,28.35592982936992,28.596858599647057,147544800
2015-06-15,28.31354522705078,28.384931343996573,28.043616419162653,28.130618196003486,175955600
2015-06-16,28.46523666381836,28.521007112494328,28.19084700944085,28.338080108916312,125976400
2015-06-17,28.39832305908203,28.52770925166871,28.273396053096125,28.49201703708675,131672400
2015-06-18,28.52770233154297,28.62362758155856,28.380469216390665,28.38270051112941,141628800
2015-06-19,28.24215316772461,28.514313213184263,28.197537492263223,28.48977408108682,218867600
2015-06-22,28.467472076416016,28.56785821776298,28.34923898043604,28.4407016444665,136157200
2015-06-23,28.33807945251465,28.46746729892082,28.304616843688365,28.4384672789935,121075600
